"date","site","avg_cl","avg_na","avg_so4","avg_dust","avg_no3","avg_msa","avg_nh4","avg_ncl","avg_nssSO4","total_aerosol","month"
1983-11-28,"CapeGrim1983_1996",10.897,6.205,2.278,NA,0.14,NA,0.1013,18.5565772647,0.716822,19.2733992647,"NOV"
1983-12-05,"CapeGrim1983_1996",5.805,3.596,1.024,NA,0.032,NA,0.0325,10.7541421182693,0.1192464,10.8733885182693,"DEC"
1983-12-12,"CapeGrim1983_1996",10.352,5.892,2.101,NA,0.177,NA,0.0697,17.620524293894,0.6185728,18.239097093894,"DEC"
1983-12-19,"CapeGrim1983_1996",12.686,7.179,2.495,NA,0.277,NA,0.0477,21.4694066371122,0.6887636,22.1581702371122,"DEC"
1983-12-26,"CapeGrim1983_1996",9.321,5.33,1.803,NA,0.037,NA,0.0593,15.939815764843,0.461972,16.401787764843,"DEC"
1984-01-02,"CapeGrim1983_1996",18.682,10.457,3.46,NA,0.303,NA,0.0887,31.2725428617192,0.8290188,32.1015616617192,"JAN"
1984-01-09,"CapeGrim1983_1996",7.871,4.681,1.4,NA,0.08,NA,0.0541,13.998926378092,0.2222604,14.221186778092,"JAN"
1984-01-16,"CapeGrim1983_1996",14.303,7.872,2.33,NA,0.065,NA,0.0361,23.5418817449989,0.3494048,23.8912865449989,"JAN"
1984-01-23,"CapeGrim1983_1996",9.388,5.322,1.637,NA,0.162,NA,0.0506,15.9158910882729,0.2979848,16.2138758882729,"JAN"
1984-01-30,"CapeGrim1983_1996",6.99,4.025,1.358,NA,0.121,NA,0.065,12.0371028993421,0.34531,12.3824128993421,"JAN"
1984-02-06,"CapeGrim1983_1996",6.722,3.904,1.426,NA,0.09,NA,0.0772,11.675242166219,0.4437536,12.118995766219,"FEB"
1984-02-13,"CapeGrim1983_1996",11.293,6.206,2.704,NA,0.233,NA,0.0709,18.5595678492713,1.1425704,19.7021382492713,"FEB"
1984-02-20,"CapeGrim1983_1996",13.551,7.525,2.613,NA,0.357,NA,0.0656,22.5041488987699,0.71971,23.2238588987699,"FEB"
1984-02-27,"CapeGrim1983_1996",14.462,8.026,2.42,NA,0.186,NA,0.0489,24.0024317689738,0.4006584,24.4030901689738,"FEB"
1984-03-05,"CapeGrim1983_1996",5.605,3.207,1.121,NA,0.129,NA,0.0492,9.5908047200472,0.3141188,9.9049235200472,"MAR"
1984-03-12,"CapeGrim1983_1996",8.382,4.617,1.468,NA,0.155,NA,0.0255,13.807528965531,0.3063628,14.113891765531,"MAR"
1984-03-19,"CapeGrim1983_1996",9.474,5.224,1.785,NA,0.171,NA,0.0484,15.6228138002889,0.4706416,16.0934554002889,"MAR"
1984-03-26,"CapeGrim1983_1996",16.815,8.785,2.731,NA,0.437,NA,0.0349,26.272285458564,0.520694,26.792979458564,"MAR"
1984-04-02,"CapeGrim1983_1996",14.344,8.055,2.316,NA,0.126,NA,0.0312,24.0891587215404,0.289362,24.3785207215405,"APR"
1984-04-09,"CapeGrim1983_1996",6.112,4.073,1.686,NA,0.352,NA,0.0422,12.1806509587628,0.6612332,12.8418841587628,"APR"
1984-04-16,"CapeGrim1983_1996",4.984,3.622,2.323,NA,0.261,NA,0.0732,10.8318973171222,1.4117048,12.2436021171222,"APR"
1984-04-23,"CapeGrim1983_1996",18.145,8.94,2.954,NA,0.123,NA,0.0138,26.7358260671101,0.704696,27.4405220671101,"APR"
1984-04-30,"CapeGrim1983_1996",10.62,6.124,1.985,NA,0.434,NA,0.0534,18.3143399144275,0.4442016,18.7585415144275,"APR"
1984-05-07,"CapeGrim1983_1996",5.102,2.97,0.996,NA,0.079,NA,0.0125,8.88203617665737,0.248748,9.13078417665737,"MAY"
1984-05-14,"CapeGrim1983_1996",5.796,3.106,1.112,NA,0.066,NA,0.0351,9.28875567834943,0.3305304,9.61928607834943,"MAY"
1984-05-21,"CapeGrim1983_1996",10.733,6.276,2.076,NA,0.112,NA,0.0298,18.7689087692598,0.4969584,19.2658671692598,"MAY"
1984-05-28,"CapeGrim1983_1996",8.519,4.848,1.871,NA,0.135,NA,0.0644,14.4983540014932,0.6512432,15.1495972014932,"MAY"
1984-06-04,"CapeGrim1983_1996",18.402,9.951,3.07,NA,0.711,NA,0.1728,29.7593070686591,0.5663284,30.3256354686591,"JUN"
1984-06-11,"CapeGrim1983_1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JUN"
1984-06-18,"CapeGrim1983_1996",18.022,9.727,2.943,NA,0.417,NA,0.0331,29.0894161246957,0.4956868,29.5851029246957,"JUN"
1984-06-25,"CapeGrim1983_1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JUN"
1984-07-02,"CapeGrim1983_1996",16.037,8.544,2.505,NA,0.097,NA,0.0096,25.5515545768891,0.3553296,25.9068841768891,"JUL"
1984-07-09,"CapeGrim1983_1996",7.228,4.171,1.266,NA,0.321,NA,0.0358,12.4737282467468,0.2165764,12.6903046467468,"JUL"
1984-07-16,"CapeGrim1983_1996",8.531,4.655,1.335,NA,0.104,NA,0.0144,13.9211711792391,0.163802,14.0849731792391,"JUL"
1984-07-23,"CapeGrim1983_1996",6.201,3.77,1.244,NA,0.209,NA,0.0411,11.2745038336695,0.295468,11.5699718336695,"JUL"
1984-07-30,"CapeGrim1983_1996",16.41,9.187,2.954,NA,0.221,NA,0.0282,27.4745004562125,0.6425508,28.1170512562125,"JUL"
1984-08-06,"CapeGrim1983_1996",11.941,6.869,2.078,NA,0.398,NA,0.0307,20.54232542002,0.3497596,20.89208502002,"AUG"
1984-08-13,"CapeGrim1983_1996",10.284,6.054,1.57,NA,0.095,NA,0.0197,18.104998994439,0.0468136000000001,18.151812594439,"AUG"
1984-08-20,"CapeGrim1983_1996",17.468,9.465,2.888,NA,0.134,NA,0.0094,28.3058829670243,0.506606,28.8124889670243,"AUG"
1984-08-27,"CapeGrim1983_1996",12.848,7.294,2.04,NA,0.258,NA,0.0097,21.8133238628077,0.2048296,22.0181534628077,"AUG"
1984-09-03,"CapeGrim1983_1996",14.632,8.053,2.366,NA,0.372,NA,0.026,24.0831775523979,0.3398652,24.4230427523979,"SEP"
1984-09-10,"CapeGrim1983_1996",11.486,6.53,1.849,NA,0.316,NA,0.0332,19.5285172503612,0.206052,19.7345692503612,"SEP"
1984-09-17,"CapeGrim1983_1996",8.139,4.814,1.627,NA,0.463,NA,0.0833,14.3966741260702,0.4157976,14.8124717260702,"SEP"
1984-09-24,"CapeGrim1983_1996",13.937,7.567,2.038,NA,0.054,NA,0.0109,22.6297534507631,0.1341428,22.7638962507631,"SEP"
1984-10-01,"CapeGrim1983_1996",10.624,6.043,1.825,NA,0.284,NA,0.03,18.0721025641551,0.3045812,18.3766837641551,"OCT"
1984-10-08,"CapeGrim1983_1996",15.332,8.76,2.605,NA,0.347,NA,0.0505,26.1975208442824,0.400984,26.5985048442824,"OCT"
1984-10-15,"CapeGrim1983_1996",16.528,9.21,2.4,NA,0.163,NA,0.0189,27.5432839013516,0.0827639999999996,27.6260479013516,"OCT"
1984-10-22,"CapeGrim1983_1996",8.127,4.951,1.912,NA,0.537,NA,0.0992,14.8063842123336,0.6663284,15.4727126123336,"OCT"
1984-10-29,"CapeGrim1983_1996",9.21,5.241,1.59,NA,0.145,NA,0.0456,15.6736537380004,0.2713644,15.9450181380004,"OCT"
1984-11-05,"CapeGrim1983_1996",3.109,1.863,0.649,NA,0.028,NA,0.0403,5.5714590562669,0.1802692,5.7517282562669,"NOV"
1984-11-12,"CapeGrim1983_1996",11.175,6.134,2.321,NA,0.167,NA,0.0365,18.3442457601402,0.7776856,19.1219313601402,"NOV"
1984-11-19,"CapeGrim1983_1996",16.671,9.115,3.158,NA,0.482,NA,0.0702,27.2591783670815,0.864666,28.1238443670815,"NOV"
1984-11-26,"CapeGrim1983_1996",19.236,10.832,3.157,NA,0.44,NA,0.0572,32.3940120759437,0.4316688,32.8256808759437,"NOV"
1984-12-03,"CapeGrim1983_1996",17.097,9.572,2.565,NA,0.099,NA,0.0348,28.6258755161496,0.1566848,28.7825603161496,"DEC"
1984-12-10,"CapeGrim1983_1996",13.466,7.767,2.271,NA,0.064,NA,0.0457,23.2278703650161,0.3168228,23.5446931650161,"DEC"
1984-12-17,"CapeGrim1983_1996",21.491,11.885,3.291,NA,0.072,NA,0.0451,35.5430976294858,0.300734,35.8438316294858,"DEC"
1984-12-24,"CapeGrim1983_1996",12.058,6.741,2.031,NA,0.086,NA,0.0451,20.1595305948981,0.3349644,20.4944949948981,"DEC"
1985-01-02,"CapeGrim1983_1996",12.462,6.976,2.274,NA,0.099,NA,0.053,20.8623179691454,0.5188384,21.3811563691454,"JAN"
1985-01-09,"CapeGrim1983_1996",12.787,8.104,2.066,NA,0.041,NA,0.0427,24.2356973655324,0.0270336000000002,24.2627309655324,"JAN"
1985-01-14,"CapeGrim1983_1996",4.876,3.182,1.209,NA,0.151,NA,0.0904,9.51604010576557,0.4084088,9.92444890576557,"JAN"
1985-01-21,"CapeGrim1983_1996",5.998,3.844,1.391,NA,0.075,NA,0.0891,11.4958070919431,0.4238496,11.9196566919431,"JAN"
1985-01-28,"CapeGrim1983_1996",14.141,8.411,2.818,NA,0.197,NA,0.0864,25.1538068289108,0.7017924,25.8555992289108,"JAN"
1985-02-04,"CapeGrim1983_1996",14.388,8.697,2.708,NA,0.305,NA,0.0775,26.0091140162926,0.5198348,26.5289488162927,"FEB"
1985-02-11,"CapeGrim1983_1996",11.483,7.035,2.085,NA,0.196,NA,0.0786,21.03876245885,0.314994,21.35375645885,"FEB"
1985-02-18,"CapeGrim1983_1996",9.734,5.837,1.923,NA,0.229,NA,0.0448,17.4560421424744,0.4544108,17.9104529424744,"FEB"
1985-02-25,"CapeGrim1983_1996",12.486,7.166,1.98,NA,0.101,NA,0.029,21.4305290376858,0.1770344,21.6075634376858,"FEB"
1985-03-04,"CapeGrim1983_1996",13.505,7.964,2.206,NA,0.174,NA,0.0421,23.8170155255553,0.2022576,24.0192731255553,"MAR"
1985-03-11,"CapeGrim1983_1996",6.965,4.432,1.704,NA,0.298,NA,0.0685,13.254270819847,0.5889088,13.843179619847,"MAR"
1985-03-18,"CapeGrim1983_1996",4.092,2.626,0.934,NA,0.069,NA,0.028,7.85327508414217,0.2732984,8.12657348414217,"MAR"
1985-03-25,"CapeGrim1983_1996",6.034,3.877,1.515,NA,0.162,NA,0.0532,11.5944963827948,0.5395468,12.1340431827948,"MAR"
1985-04-01,"CapeGrim1983_1996",5.498,3.529,1.133,NA,0.161,NA,0.0527,10.5537729519946,0.2451036,10.7988765519946,"APR"
1985-04-08,"CapeGrim1983_1996",4.37,2.761,1.015,NA,0.199,NA,0.0421,8.25700400126297,0.3203324,8.57733640126296,"APR"
1985-04-15,"CapeGrim1983_1996",8.675,5.195,1.526,NA,0.172,NA,0.0338,15.5360868477222,0.218938,15.7550248477222,"APR"
1985-04-22,"CapeGrim1983_1996",5.793,3.654,1.213,NA,0.17,NA,0.0379,10.9275960234027,0.2936536,11.2212496234027,"APR"
1985-04-29,"CapeGrim1983_1996",3.486,2.362,1.097,NA,0.278,NA,0.0645,7.06376075732819,0.5027208,7.56648155732819,"APR"
1985-05-06,"CapeGrim1983_1996",6.134,3.904,1.457,NA,0.247,NA,0.0324,11.675242166219,0.4747536,12.149995766219,"MAY"
1985-05-13,"CapeGrim1983_1996",15.557,9.062,2.41,NA,0.17,NA,0.0136,27.1006773848044,0.1300008,27.2306781848044,"MAY"
1985-05-20,"CapeGrim1983_1996",7.622,4.769,1.366,NA,0.048,NA,0.0194,14.2620978203633,0.1661196,14.4282174203633,"MAY"
1985-05-27,"CapeGrim1983_1996",3.611,2.505,1.22,NA,0.335,NA,0.055,7.4914143510191,0.589742,8.0811563510191,"MAY"
1985-06-03,"CapeGrim1983_1996",7.754,4.523,1.168,NA,0.075,NA,0.0118,13.5264140158321,0.0300132,13.5564272158321,"JUN"
1985-06-10,"CapeGrim1983_1996",16.289,9.071,2.313,NA,0.218,NA,0.02,27.1275926459458,0.0307364000000003,27.1583290459458,"JUN"
1985-06-17,"CapeGrim1983_1996",13.764,8.153,2.063,NA,0.212,NA,0.0174,24.3822360095244,0.0117052000000002,24.3939412095244,"JUN"
1985-06-24,"CapeGrim1983_1996",4.013,2.745,0.663,NA,0.007,NA,0.0104,8.20915464812272,0,8.20915464812272,"JUN"
1985-07-01,"CapeGrim1983_1996",20.038,11.257,3.484,NA,0.338,NA,0.0271,33.6650105187313,0.6517388,34.3167493187313,"JUL"
1985-07-08,"CapeGrim1983_1996",9.255,5.519,1.476,NA,0.094,NA,0.0259,16.5050362488121,0.0874196,16.5924558488121,"JUL"
1985-07-15,"CapeGrim1983_1996",13.533,8.024,1.953,NA,0.095,NA,0.0081,23.9964505998312,0,23.9964505998312,"JUL"
1985-07-22,"CapeGrim1983_1996",14.978,8.53,2.284,NA,0.376,NA,0.0304,25.5096863928914,0.137852,25.6475383928914,"JUL"
1985-07-29,"CapeGrim1983_1996",11.814,6.952,1.654,NA,0.127,NA,0.0093,20.790543939435,0,20.790543939435,"JUL"
1985-08-05,"CapeGrim1983_1996",9.464,5.554,1.559,NA,0.255,NA,0.0286,16.6097067088064,0.1616136,16.7713203088064,"AUG"
1985-08-12,"CapeGrim1983_1996",9.369,5.783,1.912,NA,0.738,NA,0.0655,17.2945505756261,0.4569972,17.7515477756261,"AUG"
1985-08-19,"CapeGrim1983_1996",7.466,4.596,1.463,NA,0.317,NA,0.0581,13.7447266895344,0.3066464,14.0513730895344,"AUG"
1985-08-26,"CapeGrim1983_1996",17.08,9.824,3.14,NA,0.409,NA,0.025,29.3795028281084,0.6682816,30.0477844281084,"AUG"
1985-09-02,"CapeGrim1983_1996",9.995,5.941,1.648,NA,0.188,NA,0.0191,17.767062937886,0.1532444,17.920307337886,"SEP"
1985-09-09,"CapeGrim1983_1996",14.276,8.733,2.91,NA,0.771,NA,0.1079,26.1167750608582,0.7127772,26.8295522608582,"SEP"
1985-09-16,"CapeGrim1983_1996",15.129,8.941,2.575,NA,0.262,NA,0.0258,26.7388166516813,0.3254444,27.0642610516813,"SEP"
1985-09-23,"CapeGrim1983_1996",9.163,5.546,1.598,NA,0.211,NA,0.0345,16.5857820322363,0.2026264,16.7884084322363,"SEP"
1985-09-30,"CapeGrim1983_1996",11.796,6.724,2.286,NA,0.434,NA,0.0772,20.1086906571866,0.5942416,20.7029322571866,"SEP"
1985-10-07,"CapeGrim1983_1996",7.341,4.454,1.653,NA,0.164,NA,0.0208,13.3200636804148,0.5323736,13.8524372804148,"OCT"
1985-10-14,"CapeGrim1983_1996",1.728,1.224,0.397,NA,0.014,NA,0.0206,3.66047551522849,0.0890416000000001,3.74951711522849,"OCT"
1985-10-21,"CapeGrim1983_1996",10.464,5.944,1.822,NA,0.357,NA,0.0443,17.7760346915998,0.3264896,18.1025242915998,"OCT"
1985-10-28,"CapeGrim1983_1996",14.067,8.128,1.886,NA,0.176,NA,0.0249,24.3074713952428,0,24.3074713952428,"OCT"
1985-11-04,"CapeGrim1983_1996",8.836,5.242,1.649,NA,0.16,NA,0.0255,15.6766443225717,0.3301128,16.0067571225717,"NOV"
1985-11-11,"CapeGrim1983_1996",7.3,4.336,1.3,NA,0.138,NA,0.0419,12.9671747010055,0.2090624,13.1762371010055,"NOV"
1985-11-18,"CapeGrim1983_1996",11.48,6.518,1.751,NA,0.068,NA,0.0279,19.492630235506,0.1110712,19.603701435506,"NOV"
1985-11-25,"CapeGrim1983_1996",9.319,5.663,1.987,NA,0.269,NA,0.0898,16.9356804270743,0.5621892,17.4978696270743,"NOV"
1985-12-02,"CapeGrim1983_1996",5.552,3.522,1.133,NA,0.106,NA,0.0515,10.5328388599957,0.2468648,10.7797036599957,"DEC"
1985-12-09,"CapeGrim1983_1996",7.449,4.467,1.657,NA,0.229,NA,0.048,13.3589412798412,0.5331028,13.8920440798412,"DEC"
1985-12-16,"CapeGrim1983_1996",8.769,5.116,1.535,NA,0.151,NA,0.0784,15.2998306665923,0.2478144,15.5476450665923,"DEC"
1985-12-23,"CapeGrim1983_1996",13.606,7.585,2.215,NA,0.108,NA,0.0395,22.6835839730458,0.306614,22.9901979730458,"DEC"
1985-12-30,"CapeGrim1983_1996",14.155,8.009,2.377,NA,0.171,NA,0.0686,23.9515918312623,0.3619356,24.3135274312623,"DEC"
1986-01-06,"CapeGrim1983_1996",14.275,8.091,2.348,NA,0.01,NA,0.0418,24.196819766106,0.3123044,24.509124166106,"JAN"
1986-01-13,"CapeGrim1983_1996",15.637,8.929,2.662,NA,0.193,NA,0.0792,26.7029296368262,0.4154636,27.1183932368262,"JAN"
1986-01-20,"CapeGrim1983_1996",11.783,6.701,2.047,NA,0.082,NA,0.0646,20.0399072120475,0.3610284,20.4009356120475,"JAN"
1986-01-27,"CapeGrim1983_1996",10.644,6.029,2.044,NA,0.207,NA,0.0802,18.0302343801573,0.5271036,18.5573379801573,"JAN"
1986-02-03,"CapeGrim1983_1996",18.002,9.816,2.741,NA,0.083,NA,0.0426,29.3555781515383,0.2712944,29.6268725515383,"FEB"
1986-02-10,"CapeGrim1983_1996",14.306,7.872,2.368,NA,0.212,NA,0.0692,23.5418817449989,0.3874048,23.9292865449989,"FEB"
1986-02-17,"CapeGrim1983_1996",12.513,7.198,2.297,NA,0.204,NA,0.0824,21.5262277439663,0.4859832,22.0122109439663,"FEB"
1986-02-24,"CapeGrim1983_1996",5.902,3.5,1.161,NA,0.08,NA,0.0352,10.4670459994279,0.2804,10.7474459994279,"FEB"
1986-03-03,"CapeGrim1983_1996",4.33,2.727,1.108,NA,0.023,NA,0.07,8.15532412583995,0.4218868,8.57721092583995,"MAR"
1986-03-10,"CapeGrim1983_1996",7.407,4.6,1.278,NA,0.219,NA,0.0412,13.7566890278195,0.12064,13.8773290278195,"MAR"
1986-03-17,"CapeGrim1983_1996",13.11,7.579,2.283,NA,0.214,NA,0.0441,22.6656404656183,0.3761236,23.0417640656183,"MAR"
1986-03-24,"CapeGrim1983_1996",16.4,9.277,2.613,NA,0.217,NA,0.0327,27.7436530676264,0.2789068,28.0225598676264,"MAR"
1986-03-31,"CapeGrim1983_1996",10.902,6.385,2.052,NA,0.327,NA,0.0362,19.0948824875277,0.445534,19.5404164875277,"MAR"
1986-04-07,"CapeGrim1983_1996",16.797,9.447,2.607,NA,0.409,NA,0.0285,28.2520524447415,0.230134800000001,28.4821872447415,"APR"
1986-04-14,"CapeGrim1983_1996",6.609,4.113,1.375,NA,0.074,NA,0.0377,12.3002743416134,0.3401692,12.6404435416134,"APR"
1986-04-21,"CapeGrim1983_1996",17.702,10.549,2.652,NA,0.078,NA,0.0059,31.5476766422756,0,31.5476766422756,"APR"
1986-04-28,"CapeGrim1983_1996",16.721,9.448,2.306,NA,0.029,NA,0.0044,28.2550430293127,0,28.2550430293127,"APR"
1986-05-05,"CapeGrim1983_1996",2.308,1.542,0.703,NA,0.057,NA,0.0236,4.6114814088908,0.3150328,4.9265142088908,"MAY"
1986-05-12,"CapeGrim1983_1996",8.391,4.694,1.625,NA,0.239,NA,0.0276,14.0378039775184,0.4439896,14.4817935775184,"MAY"
1986-05-19,"CapeGrim1983_1996",3.759,2.225,0.738,NA,0.183,NA,0.0218,6.65405067106487,0.17819,6.83224067106487,"MAY"
1986-05-26,"CapeGrim1983_1996",12.163,6.633,1.997,NA,0.337,NA,0.0171,19.8365474612015,0.3281372,20.1646846612015,"MAY"
1986-06-02,"CapeGrim1983_1996",10.834,6.096,1.668,NA,0.062,NA,0.0212,18.2306035464321,0.1342464,18.3648499464321,"JUN"
1986-06-09,"CapeGrim1983_1996",14.638,7.78,2.38,NA,0.143,NA,0.0154,23.2667479644425,0.422552,23.6892999644425,"JUN"
1986-06-16,"CapeGrim1983_1996",6.951,3.91,1.197,NA,0.194,NA,0.0132,11.6931856736466,0.213244,11.9064296736466,"JUN"
1986-06-23,"CapeGrim1983_1996",12.45,6.792,1.733,NA,NA,NA,0.0092,20.3120504080326,0.0241328000000003,20.3361832080326,"JUN"
1986-06-30,"CapeGrim1983_1996",3.426,2.064,0.607,NA,0.07,NA,0.0191,6.17256655509118,0.0876976,6.26026415509118,"JUN"
1986-07-07,"CapeGrim1983_1996",11.53,6.66,1.712,NA,0.025,NA,0.0034,19.9172932446256,0.0363439999999999,19.9536372446256,"JUL"
1986-07-14,"CapeGrim1983_1996",5.927,3.664,1.491,NA,0.072,NA,0.0712,10.9575018691154,0.5691376,11.5266394691154,"JUL"
1986-07-21,"CapeGrim1983_1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JUL"
1986-07-28,"CapeGrim1983_1996",14.435,8.476,1.993,NA,0.031,NA,0.0031,25.3481948260431,0,25.3481948260431,"JUL"
1986-08-04,"CapeGrim1983_1996",7.958,4.803,1.251,NA,0.136,NA,0.0172,14.3637776957863,0.0425651999999999,14.4063428957863,"AUG"
1986-08-11,"CapeGrim1983_1996",3.134,2.04,0.828,NA,0.12,NA,0.0413,6.10079252538082,0.314736,6.41552852538082,"AUG"
1986-08-18,"CapeGrim1983_1996",7.399,4.216,1.236,NA,0.114,NA,0.0245,12.6083045524537,0.1752544,12.7835589524537,"AUG"
1986-08-25,"CapeGrim1983_1996",9.887,5.786,1.601,NA,0.424,NA,0.0314,17.3035223293399,0.1452424,17.4487647293399,"AUG"
1986-09-01,"CapeGrim1983_1996",12.111,7.263,2.082,NA,0.072,NA,0.0113,21.7206157410985,0.2546292,21.9752449410985,"SEP"
1986-09-08,"CapeGrim1983_1996",11.17,6.378,1.678,NA,0.03,NA,0.003,19.0739483955289,0.0732952,19.1472435955289,"SEP"
1986-09-15,"CapeGrim1983_1996",4.785,2.97,0.827,NA,0.087,NA,0.0141,8.88203617665737,0.0797479999999999,8.96178417665737,"SEP"
1986-09-26,"CapeGrim1983_1996",2.303,1.356,0.848,NA,0.016,NA,0.0264,4.05523267863549,0.5068304,4.56206307863549,"SEP"
1986-10-06,"CapeGrim1983_1996",11.491,6.505,1.745,NA,0.141,NA,0.0129,19.4537526360795,0.108342,19.5620946360795,"OCT"
1986-10-13,"CapeGrim1983_1996",12.183,6.871,1.789,NA,0.12,NA,0.0178,20.5483065891626,0.0602563999999999,20.6085629891626,"OCT"
1986-10-22,"CapeGrim1983_1996",12.914,7.44,1.867,NA,0.119,NA,0.0169,22.2499492102124,0,22.2499492102124,"OCT"
1986-10-29,"CapeGrim1983_1996",5.27,3.684,1.167,NA,0.246,NA,0.066,11.0173135605407,0.2401056,11.2574191605407,"OCT"
1986-11-07,"CapeGrim1983_1996",10.814,6.233,1.912,NA,0.244,NA,0.0342,18.6403136326954,0.3437772,18.9840908326954,"NOV"
1986-11-17,"CapeGrim1983_1996",13.769,8.153,2.519,NA,0.263,NA,0.0535,24.3822360095244,0.4677052,24.8499412095244,"NOV"
1986-11-24,"CapeGrim1983_1996",14.947,8.608,2.496,NA,0.326,NA,0.0538,25.7429519894501,0.3302272,26.0731791894501,"NOV"
1986-12-01,"CapeGrim1983_1996",7.304,4.453,1.42,NA,0.183,NA,0.0427,13.3170730958435,0.2996252,13.6166982958435,"DEC"
1986-12-08,"CapeGrim1983_1996",8.145,4.768,1.606,NA,0.179,NA,0.0474,14.259107235792,0.4063712,14.665478435792,"DEC"
1986-12-15,"CapeGrim1983_1996",7.167,4.332,1.158,NA,0.061,NA,0.0249,12.9552123627205,0.0680688,13.0232811627205,"DEC"
1986-12-22,"CapeGrim1983_1996",14.764,8.29,2.413,NA,0.153,NA,0.037,24.7919460957877,0.327236,25.1191820957877,"DEC"
1986-12-29,"CapeGrim1983_1996",8.082,4.924,1.713,NA,0.11,NA,0.0598,14.7256384289094,0.4741216,15.1997600289094,"DEC"
1987-01-05,"CapeGrim1983_1996",9.5,5.614,1.831,NA,0.084,NA,0.0458,16.7891417830823,0.4185176,17.2076593830823,"JAN"
1987-01-12,"CapeGrim1983_1996",12.831,7.36,2.21,NA,0.105,NA,0.0294,22.0107024445112,0.358224,22.3689264445112,"JAN"
1987-01-19,"CapeGrim1983_1996",16.642,9.723,2.529,NA,0.069,NA,0.0317,29.0774537864107,0.0826932,29.1601469864107,"JAN"
1987-01-26,"CapeGrim1983_1996",13.219,7.604,2.542,NA,0.085,NA,0.0483,22.7404050798999,0.6288336,23.3692386798999,"JAN"
1987-02-02,"CapeGrim1983_1996",17.067,10.254,2.725,NA,0.198,NA,0.0512,30.6654541937524,0.1450936,30.8105477937524,"FEB"
1987-02-09,"CapeGrim1983_1996",16.265,9.798,3.065,NA,0.384,NA,0.0725,29.3017476292555,0.5998232,29.9015708292555,"FEB"
1987-02-16,"CapeGrim1983_1996",7.34,4.645,1.804,NA,0.2,NA,0.0868,13.8912653335264,0.635318,14.5265833335264,"FEB"
1987-02-23,"CapeGrim1983_1996",15.938,9.019,2.518,NA,0.219,NA,0.041,26.97208224824,0.2488196,27.22090184824,"FEB"
1987-03-02,"CapeGrim1983_1996",7.207,4.518,1.511,NA,0.263,NA,0.0379,13.5114610929758,0.3742712,13.8857322929758,"MAR"
1987-03-09,"CapeGrim1983_1996",20.07,11.788,2.951,NA,0.079,NA,0.0291,35.2530109260731,0,35.2530109260731,"MAR"
1987-03-16,"CapeGrim1983_1996",5.662,3.891,1.665,NA,0.364,NA,0.0984,11.6363645667925,0.6860244,12.3223889667925,"MAR"
1987-03-23,"CapeGrim1983_1996",9.19,5.484,1.816,NA,0.2,NA,0.0413,16.4003657888179,0.4362256,16.8365913888179,"MAR"
1987-03-30,"CapeGrim1983_1996",8.347,4.791,1.588,NA,0.163,NA,0.0555,14.3278906809311,0.3825844,14.7104750809311,"MAR"
1987-04-06,"CapeGrim1983_1996",5.455,3.995,2.109,NA,0.322,NA,0.0493,11.9473853622041,1.103858,13.0512433622041,"APR"
1987-04-13,"CapeGrim1983_1996",16.954,10.151,2.885,NA,0.777,NA,0.0679,30.3574239829121,0.3310084,30.6884323829121,"APR"
1987-04-20,"CapeGrim1983_1996",15.297,9.17,2.539,NA,0.284,NA,0.0197,27.423660518501,0.231828,27.655488518501,"APR"
1987-04-27,"CapeGrim1983_1996",7.173,4.564,1.971,NA,0.24,NA,0.0544,13.649027983254,0.8226976,14.471725583254,"APR"
1987-05-04,"CapeGrim1983_1996",8.251,4.796,1.315,NA,0.144,NA,0.017,14.3428436037875,0.1083264,14.4511700037875,"MAY"
1987-05-11,"CapeGrim1983_1996",2.682,1.873,0.846,NA,0.214,NA,0.0261,5.60136490197955,0.3747532,5.97611810197955,"MAY"
1987-05-18,"CapeGrim1983_1996",7.527,4.311,1.354,NA,0.172,NA,0.0451,12.8924100867239,0.2693524,13.1617624867239,"MAY"
1987-05-25,"CapeGrim1983_1996",21.247,11.603,3.675,NA,0.051,NA,0.0091,34.6997527803891,0.7556852,35.4554379803891,"MAY"
1987-06-01,"CapeGrim1983_1996",12.199,7.108,1.748,NA,0.046,NA,0.0123,21.2570751325524,0,21.2570751325524,"JUN"
1987-06-08,"CapeGrim1983_1996",5.86,3.615,1.273,NA,0.569,NA,0.1437,10.8109632251234,0.363466,11.1744292251234,"JUN"
1987-06-15,"CapeGrim1983_1996",7.418,4.369,1.501,NA,0.142,NA,0.0289,13.0658639918573,0.4017596,13.4676235918573,"JUN"
1987-06-22,"CapeGrim1983_1996",1,0.851,0.466,NA,0.007,NA,0.04,2.54498747014661,0.2518884,2.79687587014661,"JUN"
1987-06-29,"CapeGrim1983_1996",8.03,4.489,1.377,NA,0.28,NA,0.0522,13.4247341404091,0.2475676,13.6723017404091,"JUN"
1987-07-06,"CapeGrim1983_1996",10.797,6.287,2.136,NA,0.77,NA,0.1991,18.8018051995437,0.5541908,19.3559959995437,"JUL"
1987-07-13,"CapeGrim1983_1996",17.127,9.545,2.423,NA,0.093,NA,0.0122,28.5451297327255,0.0214780000000001,28.5666077327255,"JUL"
