month,site,site.long.name,lat,lon,MOA,TOA,BC,SO4,NCL,DST,smSS,total.aerosol
MAY,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,2.17346019435e-10,0
JUN,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,1.9034165394e-10,0
JUL,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,2.03604017569e-10,0
AUG,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,2.20917856612e-10,0
SEP,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,3.04832783436e-10,0
OCT,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,2.94624309319e-10,0
NOV,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,3.57948441758e-10,0
DEC,ML003,CA0031,33.665,324.565,0,0,0,0,0,0,3.1230235764e-10,0
JAN,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,6.84574369879e-11,0
FEB,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,5.81663730725e-11,0
MAR,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,4.05612092801e-11,0
APR,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,3.63816348365e-11,0
MAY,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,4.33265790628e-11,0
JUN,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,7.6480524416e-11,0
JUL,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,7.3944080379e-11,0
AUG,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,7.53064119419e-11,0
SEP,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,1.18376897276e-10,0
OCT,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,7.48644280809e-11,0
NOV,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,7.07865590359e-11,0
DEC,ChathamIs1983_1996,"Rarotonga, Cook Islands (Seaspan, NASA GLOBE)",62.193,275.0036,0,0,0,0,0,0,6.25477487104e-11,0
JAN,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.43593665898e-10,0
FEB,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.89804711178e-10,0
MAR,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.10045648406e-10,0
APR,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.19330331231e-10,0
MAY,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,8.60699373973e-11,0
JUN,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,7.76088293147e-11,0
JUL,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.11340298711e-10,0
AUG,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,9.93581174113e-11,0
SEP,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.19113596407e-10,0
OCT,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.24633285326e-10,0
NOV,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.52905956708e-10,0
DEC,ENE1981-1987C,"Mace Head, Ireland",36.729,4.217,0,0,0,0,0,0,1.31475564411e-10,0
JAN,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,4.0489053048e-11,0
FEB,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,3.40171607467e-11,0
MAR,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,6.25843109949e-11,0
APR,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,6.41273034556e-11,0
MAY,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,9.14999135482e-11,0
JUN,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,9.98005500834e-11,0
JUL,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,9.69629769293e-11,0
AUG,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,1.05940513014e-10,0
SEP,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,6.93983190865e-11,0
OCT,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,1.31574546643e-10,0
NOV,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,2.94094092219e-11,0
DEC,VX0075,Finokalia,-67.6,80.25,0,0,0,0,0,0,4.80416486903e-11,0
JAN,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,1.51990648253e-10,0
FEB,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,1.59862126653e-10,0
MAR,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,9.65146265734e-11,0
APR,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,9.73022194479e-11,0
MAY,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,1.05309402875e-10,0
JUN,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,6.66813245971e-11,0
JUL,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,7.96869112487e-11,0
AUG,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,8.90595007383e-11,0
SEP,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,1.13079154088e-10,0
OCT,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,9.58723113604e-11,0
NOV,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,1.25658470763e-10,0
DEC,Finokalia,Mawson - Antarctica,34.177,359.362,0,0,0,0,0,0,8.09903033459e-11,0
JAN,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,1.0171652554e-10,0
FEB,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,7.01767261736e-11,0
MAR,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,8.30727855891e-11,0
APR,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,6.13715160092e-11,0
MAY,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,6.17706108537e-11,0
JUN,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,7.40177494184e-11,0
JUL,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,4.87943223295e-11,0
AUG,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,6.99513908432e-11,0
SEP,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,1.25672794918e-10,0
OCT,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,1.12316219393e-10,0
NOV,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,1.83683540126e-10,0
DEC,Mawson - Antarctica,ICE0077,56.93,237.793,0,0,0,0,0,0,1.56120763244e-10,0
JAN,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,4.40221241647e-10,0
FEB,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,3.95199640088e-10,0
MAR,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,4.15312151675e-10,0
APR,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,3.60993768791e-10,0
MAY,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,3.12188031498e-10,0
JUN,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,3.65281830851e-10,0
JUL,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,3.27856967371e-10,0
AUG,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,2.85482149054e-10,0
SEP,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,4.05853900479e-10,0
OCT,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,3.79313689745e-10,0
NOV,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,3.49606283763e-10,0
DEC,ICE0077,ICE0076,36.333,174.78,0,0,0,0,0,0,2.64068922876e-10,0
JAN,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,2.38986880999e-11,0
FEB,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,2.76757465669e-11,0
MAR,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,2.01673544052e-11,0
APR,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,2.0754769967e-11,0
MAY,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,1.85413686696e-11,0
JUN,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,1.50366951953e-11,0
JUL,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,2.31574733811e-11,0
AUG,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,3.34576309412e-11,0
SEP,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,2.6382086958e-11,0
OCT,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,4.49949096393e-11,0
NOV,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,3.4264091851e-11,0
DEC,ICE0076,ICE0074,-19.632,292.59,0,0,0,0,0,0,3.49492638582e-11,0
JAN,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,2.32421966205e-10,0
FEB,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,2.70004413352e-10,0
MAR,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,2.52597570707e-10,0
APR,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,1.96201305014e-10,0
MAY,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,1.69723014246e-10,0
JUN,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,1.85175632163e-10,0
JUL,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,1.30973363606e-10,0
AUG,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,1.43961866519e-10,0
SEP,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,1.35059605685e-10,0
OCT,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,3.14992056897e-10,0
NOV,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,3.08112146548e-10,0
DEC,ICE0074,Bermuda West Tower - AEROCE - HiVol-W41,40.735,237.142,0,0,0,0,0,0,2.25729135171e-10,0
JAN,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,2.54647986801e-10,0
FEB,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,3.04274843015e-10,0
MAR,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,3.12394563823e-10,0
APR,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,2.51826459903e-10,0
MAY,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,2.28671262976e-10,0
JUN,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,2.84247170263e-10,0
JUL,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,2.00653727364e-10,0
AUG,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,1.90070390567e-10,0
SEP,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,1.38157718242e-10,0
OCT,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,3.16902739221e-10,0
NOV,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,3.17955182803e-10,0
DEC,Ice_91-97_M_NG,"Cape Grim, Tasmania (DOE)",36.345,237.129,0,0,0,0,0,0,2.43629237855e-10,0
JAN,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,2.73804631843e-10,0
FEB,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,2.95339751996e-10,0
MAR,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,2.90127018216e-10,0
APR,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,2.29485354581e-10,0
MAY,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,1.69759116076e-10,0
JUN,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,1.74605181042e-10,0
JUL,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,1.82516974569e-10,0
AUG,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,1.67621272736e-10,0
SEP,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,1.72209941776e-10,0
OCT,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,2.07297637905e-10,0
NOV,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,2.94516888634e-10,0
DEC,WA0028,WA0028,11.33,237.459,0,0,0,0,0,0,3.01622023884e-10,0
JAN,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,3.91850080633e-10,0
FEB,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,5.01385132119e-10,0
MAR,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,4.69373296154e-10,0
APR,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,5.50937743609e-10,0
MAY,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,5.01647074165e-10,0
JUN,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,4.90228891612e-10,0
JUL,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,5.20714339296e-10,0
AUG,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,5.97568402684e-10,0
SEP,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,6.34423980156e-10,0
OCT,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,4.16831707707e-10,0
NOV,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,3.45294567276e-10,0
DEC,ML073,ML073,-40.68,236.991,0,0,0,0,0,0,4.54010276615e-10,0
JAN,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,2.07854052099e-10,0
FEB,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,1.56650061339e-10,0
MAR,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,1.73195529035e-10,0
APR,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,3.11939924323e-10,0
MAY,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,3.77400604442e-10,0
JUN,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,3.44407528686e-10,0
JUL,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,4.74819436317e-10,0
AUG,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,4.36921574667e-10,0
SEP,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,4.02943650598e-10,0
OCT,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,3.98955365785e-10,0
NOV,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,3.54033805709e-10,0
DEC,ML072,ML072,-0.52,237.686,0,0,0,0,0,0,3.44552657205e-10,0
JAN,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,6.31947308553e-11,0
FEB,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,8.55509487295e-11,0
MAR,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,6.39687629418e-11,0
APR,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,5.3844030987e-11,0
MAY,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,5.73920767294e-11,0
JUN,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,7.3732824501e-11,0
JUL,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,5.92722272913e-11,0
AUG,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,6.84015171023e-11,0
SEP,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,9.1103502019e-11,0
OCT,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,8.14572459502e-11,0
NOV,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,5.91946256072e-11,0
DEC,ML075,ML075,-21.0023,18.48,0,0,0,0,0,0,7.92089232492e-11,0
JAN,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,2.90875144528e-11,0
FEB,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,1.95538519144e-11,0
MAR,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,2.79691293645e-11,0
APR,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,2.04838416621e-11,0
MAY,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,1.98325570817e-11,0
JUN,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,3.57261386889e-11,0
JUL,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,1.88867471247e-11,0
AUG,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,7.93829649757e-12,0
SEP,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,1.07240607841e-11,0
OCT,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,2.59371578277e-11,0
NOV,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,4.8438053698e-11,0
DEC,WA0029,WA0029,48.988,128.25,0,0,0,0,0,0,4.84051168047e-11,0
JAN,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.78920858441e-10,0
FEB,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.70980316112e-10,0
MAR,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.80439454275e-10,0
APR,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.91326050424e-10,0
MAY,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.92863613993e-10,0
JUN,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.70318388515e-10,0
JUL,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.88739985876e-10,0
AUG,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,3.40655959455e-10,0
SEP,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,3.73030901862e-10,0
OCT,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,3.92970531849e-10,0
NOV,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.50384530171e-10,0
DEC,OAH1981-1995F,"Oahu, Hawaii: North Pacific",-20.8782,332.65,0,0,0,0,0,0,2.65787719766e-10,0
JAN,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,3.22656784474e-10,0
FEB,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,3.24502115913e-10,0
MAR,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,2.74264698226e-10,0
APR,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,2.03929170441e-10,0
MAY,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,2.10186074547e-10,0
JUN,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,2.15349788077e-10,0
JUL,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,2.90633101796e-10,0
AUG,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,2.96030082673e-10,0
SEP,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,3.40887332954e-10,0
OCT,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,3.82862321601e-10,0
NOV,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,3.40955842706e-10,0
DEC,Bwt_All_87-97_M_ng,"Barbados Tower, Whatman 41, Hi-Vol",-21.17,11.004,0,0,0,0,0,0,3.63483767686e-10,0
JAN,ML001,ML001,28.3,236.969,0,0,0,0,0,0,2.84329159143e-10,0
FEB,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.38692871173e-10,0
MAR,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.88698456227e-10,0
APR,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.49549164639e-10,0
MAY,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.72222416652e-10,0
JUN,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.86189895125e-10,0
JUL,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.14927351599e-10,0
AUG,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.14516804791e-10,0
SEP,ML001,ML001,28.3,236.969,0,0,0,0,0,0,2.02597594496e-10,0
OCT,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.27140976882e-10,0
NOV,ML001,ML001,28.3,236.969,0,0,0,0,0,0,3.21642572279e-10,0
DEC,ML001,ML001,28.3,236.969,0,0,0,0,0,0,2.95852078707e-10,0
JAN,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,3.86379713585e-11,0
FEB,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,3.66464976946e-11,0
MAR,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,3.53324719679e-11,0
APR,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,2.63890307232e-11,0
MAY,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,2.8513152566e-11,0
JUN,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,2.6683605491e-11,0
JUL,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,3.36456378387e-11,0
AUG,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,1.71152075655e-11,0
SEP,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,2.8607101446e-11,0
OCT,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,2.97744964054e-11,0
NOV,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,3.80049602967e-11,0
DEC,North Pacific Ocean 2,North Pacific Ocean 2,76.756,300.0,0,0,0,0,0,0,7.23491943281e-11,0
JAN,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,4.15976651376e-10,0
FEB,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,4.48471414711e-10,0
MAR,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,4.30528130485e-10,0
APR,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,3.32809996987e-10,0
MAY,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,2.3424727485e-10,0
JUN,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,4.2627548591e-10,0
JUL,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,2.83124080379e-10,0
AUG,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,3.59225553126e-10,0
SEP,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,3.58570590411e-10,0
OCT,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,3.25461729204e-10,0
NOV,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,4.04210631099e-10,0
DEC,North Pacific Ocean 1,North Pacific Ocean 1,41.434,191.65,0,0,0,0,0,0,3.72049651962e-10,0
JAN,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,2.64505025018e-10,0
FEB,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,2.34172984431e-10,0
MAR,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,2.44184251533e-10,0
APR,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,1.87217226981e-10,0
MAY,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,1.99766578772e-10,0
JUN,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,2.13489159451e-10,0
JUL,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,1.54916614095e-10,0
AUG,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,2.07358385174e-10,0
SEP,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,2.4508644451e-10,0
OCT,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,3.10662075069e-10,0
NOV,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,2.96073280772e-10,0
DEC,CA0048,Reunion Island (Piton Ste Rose),33.52,297.5,0,0,0,0,0,0,3.08316795834e-10,0
JAN,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,1.0919411555e-10,0
FEB,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,1.21913204983e-10,0
MAR,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,9.64301640119e-11,0
APR,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,7.7697136746e-11,0
