model,OA,OAtype,OC,OCtype,aerosol,aerosoltype,month,station,lat,lon
GLOMAP,65.4725804925,MOA,34.4592528908,MOC,0.0654725804925,MOA,2,North Pacific Ocean 1,37.0,158.75
GLOMAP,253.727257252,TOA,133.540661711,TOC,0.253727257252,TOA,3,North Pacific Ocean 1,37.0,158.75
GLOMAP,99.223613739,MOA,52.2229545995,MOC,0.099223613739,MOA,3,North Pacific Ocean 1,37.0,158.75
GLOMAP,209.855094552,TOA,110.450049764,TOC,0.209855094552,TOA,4,North Pacific Ocean 1,37.0,158.75
GLOMAP,133.207604289,MOA,70.1092654153,MOC,0.133207604289,MOA,4,North Pacific Ocean 1,37.0,158.75
GLOMAP,278.93871069,TOA,146.809847731,TOC,0.27893871069,TOA,5,North Pacific Ocean 1,37.0,158.75
GLOMAP,144.83833313,MOA,76.2307016473,MOC,0.14483833313,MOA,5,North Pacific Ocean 1,37.0,158.75
GLOMAP,383.000016212,TOA,201.578955901,TOC,0.383000016212,TOA,6,North Pacific Ocean 1,37.0,158.75
GLOMAP,169.308125973,MOA,89.1095399857,MOC,0.169308125973,MOA,6,North Pacific Ocean 1,37.0,158.75
GLOMAP,267.955929041,TOA,141.029436337,TOC,0.267955929041,TOA,7,North Pacific Ocean 1,37.0,158.75
GLOMAP,153.746172786,MOA,80.9190383083,MOC,0.153746172786,MOA,7,North Pacific Ocean 1,37.0,158.75
GLOMAP,258.333325386,TOA,135.964908098,TOC,0.258333325386,TOA,8,North Pacific Ocean 1,37.0,158.75
GLOMAP,134.480759501,MOA,70.779347106,MOC,0.134480759501,MOA,8,North Pacific Ocean 1,37.0,158.75
GLOMAP,112.487986684,TOA,59.2042035178,TOC,0.112487986684,TOA,9,North Pacific Ocean 1,37.0,158.75
GLOMAP,97.7259501815,MOA,51.4347106218,MOC,0.0977259501815,MOA,9,North Pacific Ocean 1,37.0,158.75
GLOMAP,218.047216535,TOA,114.761692913,TOC,0.218047216535,TOA,10,North Pacific Ocean 1,37.0,158.75
GLOMAP,117.581471801,MOA,61.8849851583,MOC,0.117581471801,MOA,10,North Pacific Ocean 1,37.0,158.75
GLOMAP,348.787307739,TOA,183.572267231,TOC,0.348787307739,TOA,11,North Pacific Ocean 1,37.0,158.75
GLOMAP,126.42852962,MOA,66.541331379,MOC,0.12642852962,MOA,11,North Pacific Ocean 1,37.0,158.75
GLOMAP,288.923561573,TOA,152.065032407,TOC,0.288923561573,TOA,12,North Pacific Ocean 1,37.0,158.75
GLOMAP,93.5873016715,MOA,49.2564745639,MOC,0.0935873016715,MOA,12,North Pacific Ocean 1,37.0,158.75
GLOMAP,302.291840315,TOA,159.100968587,TOC,0.302291840315,TOA,1,North Pacific Ocean 2,21.0,161.25
GLOMAP,124.61835146,MOA,65.5886060313,MOC,0.12461835146,MOA,1,North Pacific Ocean 2,21.0,161.25
GLOMAP,278.993368149,TOA,146.838614815,TOC,0.278993368149,TOA,2,North Pacific Ocean 2,21.0,161.25
GLOMAP,129.600688815,MOA,68.2108888501,MOC,0.129600688815,MOA,2,North Pacific Ocean 2,21.0,161.25
GLOMAP,421.089053154,TOA,221.625817449,TOC,0.421089053154,TOA,3,North Pacific Ocean 2,21.0,161.25
GLOMAP,134.315147996,MOA,70.6921831558,MOC,0.134315147996,MOA,3,North Pacific Ocean 2,21.0,161.25
GLOMAP,302.572190762,TOA,159.248521453,TOC,0.302572190762,TOA,4,North Pacific Ocean 2,21.0,161.25
GLOMAP,158.790782094,MOA,83.5740958389,MOC,0.158790782094,MOA,4,North Pacific Ocean 2,21.0,161.25
GLOMAP,279.803901911,TOA,147.265211532,TOC,0.279803901911,TOA,5,North Pacific Ocean 2,21.0,161.25
GLOMAP,143.989533186,MOA,75.7839648347,MOC,0.143989533186,MOA,5,North Pacific Ocean 2,21.0,161.25
GLOMAP,291.979640722,TOA,153.673495117,TOC,0.291979640722,TOA,6,North Pacific Ocean 2,21.0,161.25
GLOMAP,178.589493036,MOA,93.9944700191,MOC,0.178589493036,MOA,6,North Pacific Ocean 2,21.0,161.25
GLOMAP,230.104908347,TOA,121.107846498,TOC,0.230104908347,TOA,7,North Pacific Ocean 2,21.0,161.25
GLOMAP,154.901951551,MOA,81.5273429218,MOC,0.154901951551,MOA,7,North Pacific Ocean 2,21.0,161.25
GLOMAP,292.385935783,TOA,153.887334623,TOC,0.292385935783,TOA,8,North Pacific Ocean 2,21.0,161.25
GLOMAP,166.746392846,MOA,87.7612593927,MOC,0.166746392846,MOA,8,North Pacific Ocean 2,21.0,161.25
GLOMAP,172.540724277,TOA,90.8109075145,TOC,0.172540724277,TOA,9,North Pacific Ocean 2,21.0,161.25
GLOMAP,103.998377919,MOA,54.7359883785,MOC,0.103998377919,MOA,9,North Pacific Ocean 2,21.0,161.25
GLOMAP,249.872982502,TOA,131.512096054,TOC,0.249872982502,TOA,10,North Pacific Ocean 2,21.0,161.25
GLOMAP,152.051776648,MOA,80.0272508671,MOC,0.152051776648,MOA,10,North Pacific Ocean 2,21.0,161.25
GLOMAP,341.394484043,TOA,179.681307391,TOC,0.341394484043,TOA,11,North Pacific Ocean 2,21.0,161.25
GLOMAP,187.163934112,MOA,98.5073337429,MOC,0.187163934112,MOA,11,North Pacific Ocean 2,21.0,161.25
GLOMAP,328.572869301,TOA,172.933089106,TOC,0.328572869301,TOA,12,North Pacific Ocean 2,21.0,161.25
GLOMAP,157.750755548,MOA,83.0267134466,MOC,0.157750755548,MOA,12,North Pacific Ocean 2,21.0,161.25
GLOMAP,261.276185513,TOA,137.513781849,TOC,0.261276185513,TOA,1,New Caledonia,-23.0,171.25
GLOMAP,145.150735974,MOA,76.395124197,MOC,0.145150735974,MOA,1,New Caledonia,-23.0,171.25
GLOMAP,252.654522657,TOA,132.976064557,TOC,0.252654522657,TOA,2,New Caledonia,-23.0,171.25
GLOMAP,163.562625647,MOA,86.0855924456,MOC,0.163562625647,MOA,2,New Caledonia,-23.0,171.25
GLOMAP,245.984733105,TOA,129.465649002,TOC,0.245984733105,TOA,3,New Caledonia,-23.0,171.25
GLOMAP,162.838891149,MOA,85.7046795519,MOC,0.162838891149,MOA,3,New Caledonia,-23.0,171.25
GLOMAP,211.600124836,TOA,111.368486756,TOC,0.211600124836,TOA,4,New Caledonia,-23.0,171.25
GLOMAP,152.357503772,MOA,80.1881598799,MOC,0.152357503772,MOA,4,New Caledonia,-23.0,171.25
GLOMAP,306.365966797,TOA,161.245245683,TOC,0.306365966797,TOA,5,New Caledonia,-23.0,171.25
GLOMAP,121.773906052,MOA,64.0915295011,MOC,0.121773906052,MOA,5,New Caledonia,-23.0,171.25
GLOMAP,245.116770267,TOA,129.008826457,TOC,0.245116770267,TOA,6,New Caledonia,-23.0,171.25
GLOMAP,144.981905818,MOA,76.30626622,MOC,0.144981905818,MOA,6,New Caledonia,-23.0,171.25
GLOMAP,198.483914137,TOA,104.465217967,TOC,0.198483914137,TOA,7,New Caledonia,-23.0,171.25
GLOMAP,120.239727199,MOA,63.2840669469,MOC,0.120239727199,MOA,7,New Caledonia,-23.0,171.25
GLOMAP,228.889465332,TOA,120.468139648,TOC,0.228889465332,TOA,8,New Caledonia,-23.0,171.25
GLOMAP,130.041196942,MOA,68.4427352328,MOC,0.130041196942,MOA,8,New Caledonia,-23.0,171.25
GLOMAP,436.025500298,TOA,229.48710542,TOC,0.436025500298,TOA,9,New Caledonia,-23.0,171.25
GLOMAP,121.36913836,MOA,63.8784938737,MOC,0.12136913836,MOA,9,New Caledonia,-23.0,171.25
GLOMAP,549.225568771,TOA,289.066088827,TOC,0.549225568771,TOA,10,New Caledonia,-23.0,171.25
GLOMAP,136.781603098,MOA,71.99031742,MOC,0.136781603098,MOA,10,New Caledonia,-23.0,171.25
GLOMAP,259.846359491,TOA,136.761241838,TOC,0.259846359491,TOA,11,New Caledonia,-23.0,171.25
GLOMAP,137.045577168,MOA,72.1292511413,MOC,0.137045577168,MOA,11,New Caledonia,-23.0,171.25
GLOMAP,542.436778545,TOA,285.49304134,TOC,0.542436778545,TOA,12,New Caledonia,-23.0,171.25
GLOMAP,171.499833465,MOA,90.2630702445,MOC,0.171499833465,MOA,12,New Caledonia,-23.0,171.25
GLOMAP,398.312240839,TOA,209.638021494,TOC,0.398312240839,TOA,1,Mace Head,53.326,9.904
GLOMAP,24.4780685753,MOA,12.883193987,MOC,0.0244780685753,MOA,1,Mace Head,53.326,9.904
GLOMAP,242.882877588,TOA,127.833093468,TOC,0.242882877588,TOA,2,Mace Head,53.326,9.904
GLOMAP,57.0830851793,MOA,30.0437290418,MOC,0.0570830851793,MOA,2,Mace Head,53.326,9.904
GLOMAP,593.441426754,TOA,312.337593028,TOC,0.593441426754,TOA,3,Mace Head,53.326,9.904
GLOMAP,65.7582432032,MOA,34.6096016859,MOC,0.0657582432032,MOA,3,Mace Head,53.326,9.904
GLOMAP,1189.20886517,TOA,625.899402719,TOC,1.18920886517,TOA,4,Mace Head,53.326,9.904
GLOMAP,37.6314297318,MOA,19.8060156483,MOC,0.0376314297318,MOA,4,Mace Head,53.326,9.904
GLOMAP,1753.5970211,TOA,922.94580058,TOC,1.7535970211,TOA,5,Mace Head,53.326,9.904
GLOMAP,40.5291132629,MOA,21.3311122436,MOC,0.0405291132629,MOA,5,Mace Head,53.326,9.904
GLOMAP,993.182003498,TOA,522.727370262,TOC,0.993182003498,TOA,6,Mace Head,53.326,9.904
GLOMAP,53.8697727025,MOA,28.3525119487,MOC,0.0538697727025,MOA,6,Mace Head,53.326,9.904
GLOMAP,1665.56584835,TOA,876.613604395,TOC,1.66556584835,TOA,7,Mace Head,53.326,9.904
GLOMAP,37.7905480564,MOA,19.8897621349,MOC,0.0377905480564,MOA,7,Mace Head,53.326,9.904
GLOMAP,3483.86955261,TOA,1833.61555401,TOC,3.48386955261,TOA,8,Mace Head,53.326,9.904
GLOMAP,29.5829568058,MOA,15.5699772662,MOC,0.0295829568058,MOA,8,Mace Head,53.326,9.904
GLOMAP,1201.20584965,TOA,632.213605078,TOC,1.20120584965,TOA,9,Mace Head,53.326,9.904
GLOMAP,59.181842953,MOA,31.1483383963,MOC,0.059181842953,MOA,9,Mace Head,53.326,9.904
GLOMAP,693.210065365,TOA,364.847402824,TOC,0.693210065365,TOA,10,Mace Head,53.326,9.904
GLOMAP,53.5233207047,MOA,28.1701687919,MOC,0.0535233207047,MOA,10,Mace Head,53.326,9.904
GLOMAP,660.145163536,TOA,347.444822914,TOC,0.660145163536,TOA,11,Mace Head,53.326,9.904
GLOMAP,31.2661714852,MOA,16.455879729,MOC,0.0312661714852,MOA,11,Mace Head,53.326,9.904
GLOMAP,815.208137035,TOA,429.056914229,TOC,0.815208137035,TOA,12,Mace Head,53.326,9.904
GLOMAP,33.6553640664,MOA,17.7133495086,MOC,0.0336553640664,MOA,12,Mace Head,53.326,9.904
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,Point Reyes,38.12,237.09
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,Point Reyes,38.12,237.09
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,Point Reyes,38.12,237.09
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,Point Reyes,38.12,237.09
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,Point Reyes,38.12,237.09
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,Point Reyes,38.12,237.09
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,Point Reyes,38.12,237.09
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,Point Reyes,38.12,237.09
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,Point Reyes,38.12,237.09
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,Point Reyes,38.12,237.09
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,Point Reyes,38.12,237.09
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,Point Reyes,38.12,237.09
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,Point Reyes,38.12,237.09
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,Point Reyes,38.12,237.09
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,Point Reyes,38.12,237.09
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,Point Reyes,38.12,237.09
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,Point Reyes,38.12,237.09
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,Point Reyes,38.12,237.09
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,Point Reyes,38.12,237.09
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,Point Reyes,38.12,237.09
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,Point Reyes,38.12,237.09
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,Point Reyes,38.12,237.09
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,Point Reyes,38.12,237.09
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,Point Reyes,38.12,237.09
GLOMAP,130.489200354,TOA,68.6785265019,TOC,0.130489200354,TOA,1,"Heimaey, Iceland",63.4,339.7
GLOMAP,85.4496881366,MOA,44.9735200719,MOC,0.0854496881366,MOA,1,"Heimaey, Iceland",63.4,339.7
GLOMAP,111.028887331,TOA,58.4362564903,TOC,0.111028887331,TOA,2,"Heimaey, Iceland",63.4,339.7
GLOMAP,76.5066295862,MOA,40.2666471506,MOC,0.0765066295862,MOA,2,"Heimaey, Iceland",63.4,339.7
GLOMAP,134.245991707,TOA,70.6557851089,TOC,0.134245991707,TOA,3,"Heimaey, Iceland",63.4,339.7
GLOMAP,109.479799867,MOA,57.6209472983,MOC,0.109479799867,MOA,3,"Heimaey, Iceland",63.4,339.7
GLOMAP,199.897587299,TOA,105.209256473,TOC,0.199897587299,TOA,4,"Heimaey, Iceland",63.4,339.7
GLOMAP,166.117295623,MOA,87.430155591,MOC,0.166117295623,MOA,4,"Heimaey, Iceland",63.4,339.7
GLOMAP,258.235126734,TOA,135.913224597,TOC,0.258235126734,TOA,5,"Heimaey, Iceland",63.4,339.7
GLOMAP,214.837521315,MOA,113.072379639,MOC,0.214837521315,MOA,5,"Heimaey, Iceland",63.4,339.7
GLOMAP,319.745540619,TOA,168.287126642,TOC,0.319745540619,TOA,6,"Heimaey, Iceland",63.4,339.7
GLOMAP,179.892614484,MOA,94.6803234125,MOC,0.179892614484,MOA,6,"Heimaey, Iceland",63.4,339.7
GLOMAP,228.554099798,TOA,120.291631473,TOC,0.228554099798,TOA,7,"Heimaey, Iceland",63.4,339.7
GLOMAP,159.21792388,MOA,83.7989073051,MOC,0.15921792388,MOA,7,"Heimaey, Iceland",63.4,339.7
GLOMAP,289.531975985,TOA,152.385250518,TOC,0.289531975985,TOA,8,"Heimaey, Iceland",63.4,339.7
GLOMAP,185.296535492,MOA,97.5244923642,MOC,0.185296535492,MOA,8,"Heimaey, Iceland",63.4,339.7
GLOMAP,273.842155933,TOA,144.127450491,TOC,0.273842155933,TOA,9,"Heimaey, Iceland",63.4,339.7
GLOMAP,190.947532654,MOA,100.498701397,MOC,0.190947532654,MOA,9,"Heimaey, Iceland",63.4,339.7
GLOMAP,166.516885161,TOA,87.6404658744,TOC,0.166516885161,TOA,10,"Heimaey, Iceland",63.4,339.7
GLOMAP,125.751405954,MOA,66.1849505023,MOC,0.125751405954,MOA,10,"Heimaey, Iceland",63.4,339.7
GLOMAP,207.642793655,TOA,109.285680871,TOC,0.207642793655,TOA,11,"Heimaey, Iceland",63.4,339.7
GLOMAP,119.103826582,MOA,62.6862245171,MOC,0.119103826582,MOA,11,"Heimaey, Iceland",63.4,339.7
GLOMAP,244.591921568,TOA,128.732590299,TOC,0.244591921568,TOA,12,"Heimaey, Iceland",63.4,339.7
GLOMAP,101.386703551,MOA,53.3614229215,MOC,0.101386703551,MOA,12,"Heimaey, Iceland",63.4,339.7
GLOMAP,1737.50138283,TOA,914.474412015,TOC,1.73750138283,TOA,1,"Miami, Florida",25.75,279.75
GLOMAP,91.7592719197,MOA,48.294353642,MOC,0.0917592719197,MOA,1,"Miami, Florida",25.75,279.75
GLOMAP,1846.65429592,TOA,971.923313643,TOC,1.84665429592,TOA,2,"Miami, Florida",25.75,279.75
GLOMAP,64.5057633519,MOA,33.9504017642,MOC,0.0645057633519,MOA,2,"Miami, Florida",25.75,279.75
GLOMAP,1950.46281815,TOA,1026.55937797,TOC,1.95046281815,TOA,3,"Miami, Florida",25.75,279.75
GLOMAP,97.49956429,MOA,51.3155601527,MOC,0.09749956429,MOA,3,"Miami, Florida",25.75,279.75
GLOMAP,2769.63305473,TOA,1457.70160775,TOC,2.76963305473,TOA,4,"Miami, Florida",25.75,279.75
GLOMAP,110.762320459,MOA,58.2959581363,MOC,0.110762320459,MOA,4,"Miami, Florida",25.75,279.75
GLOMAP,2142.02308655,TOA,1127.38057187,TOC,2.14202308655,TOA,5,"Miami, Florida",25.75,279.75
GLOMAP,105.867490172,MOA,55.7197316697,MOC,0.105867490172,MOA,5,"Miami, Florida",25.75,279.75
GLOMAP,2673.45309258,TOA,1407.08057504,TOC,2.67345309258,TOA,6,"Miami, Florida",25.75,279.75
GLOMAP,101.371534169,MOA,53.3534390362,MOC,0.101371534169,MOA,6,"Miami, Florida",25.75,279.75
GLOMAP,3501.81794167,TOA,1843.06207456,TOC,3.50181794167,TOA,7,"Miami, Florida",25.75,279.75
GLOMAP,114.446766675,MOA,60.235140355,MOC,0.114446766675,MOA,7,"Miami, Florida",25.75,279.75
GLOMAP,3201.20501518,TOA,1684.84474483,TOC,3.20120501518,TOA,8,"Miami, Florida",25.75,279.75
GLOMAP,100.531883538,MOA,52.9115176515,MOC,0.100531883538,MOA,8,"Miami, Florida",25.75,279.75
GLOMAP,2579.4904232,TOA,1357.62653853,TOC,2.5794904232,TOA,9,"Miami, Florida",25.75,279.75
GLOMAP,106.854185462,MOA,56.23904498,MOC,0.106854185462,MOA,9,"Miami, Florida",25.75,279.75
GLOMAP,3236.95373535,TOA,1703.65986071,TOC,3.23695373535,TOA,10,"Miami, Florida",25.75,279.75
GLOMAP,82.1195989847,MOA,43.2208415709,MOC,0.0821195989847,MOA,10,"Miami, Florida",25.75,279.75
GLOMAP,2559.68761444,TOA,1347.2040076,TOC,2.55968761444,TOA,11,"Miami, Florida",25.75,279.75
GLOMAP,54.8134595156,MOA,28.8491892187,MOC,0.0548134595156,MOA,11,"Miami, Florida",25.75,279.75
GLOMAP,1649.78694916,TOA,868.308920609,TOC,1.64978694916,TOA,12,"Miami, Florida",25.75,279.75
GLOMAP,61.7897957563,MOA,32.5209451349,MOC,0.0617897957563,MOA,12,"Miami, Florida",25.75,279.75
GLOMAP,287.010282278,TOA,151.058043304,TOC,0.287010282278,TOA,1,Ragged Point; Barbados,13.17,300.57
GLOMAP,155.028089881,MOA,81.5937315163,MOC,0.155028089881,MOA,1,Ragged Point; Barbados,13.17,300.57
GLOMAP,336.559534073,TOA,177.13659688,TOC,0.336559534073,TOA,2,Ragged Point; Barbados,13.17,300.57
GLOMAP,158.567741513,MOA,83.4567060596,MOC,0.158567741513,MOA,2,Ragged Point; Barbados,13.17,300.57
GLOMAP,239.977419376,TOA,126.303904935,TOC,0.239977419376,TOA,3,Ragged Point; Barbados,13.17,300.57
GLOMAP,147.419288754,MOA,77.5890993445,MOC,0.147419288754,MOA,3,Ragged Point; Barbados,13.17,300.57
GLOMAP,218.236356974,TOA,114.861240512,TOC,0.218236356974,TOA,4,Ragged Point; Barbados,13.17,300.57
GLOMAP,161.701470613,MOA,85.106037165,MOC,0.161701470613,MOA,4,Ragged Point; Barbados,13.17,300.57
GLOMAP,351.894646883,TOA,185.207708886,TOC,0.351894646883,TOA,5,Ragged Point; Barbados,13.17,300.57
GLOMAP,270.118236542,MOA,142.167492917,MOC,0.270118236542,MOA,5,Ragged Point; Barbados,13.17,300.57
GLOMAP,482.324540615,TOA,253.855021376,TOC,0.482324540615,TOA,6,Ragged Point; Barbados,13.17,300.57
GLOMAP,343.006581068,MOA,180.529779509,MOC,0.343006581068,MOA,6,Ragged Point; Barbados,13.17,300.57
GLOMAP,487.993657589,TOA,256.838767152,TOC,0.487993657589,TOA,7,Ragged Point; Barbados,13.17,300.57
GLOMAP,321.19718194,MOA,169.05114839,MOC,0.32119718194,MOA,7,Ragged Point; Barbados,13.17,300.57
GLOMAP,495.419621468,TOA,260.747169193,TOC,0.495419621468,TOA,8,Ragged Point; Barbados,13.17,300.57
GLOMAP,329.737454653,MOA,173.546028765,MOC,0.329737454653,MOA,8,Ragged Point; Barbados,13.17,300.57
GLOMAP,375.279575586,TOA,197.515566098,TOC,0.375279575586,TOA,9,Ragged Point; Barbados,13.17,300.57
GLOMAP,160.968050361,MOA,84.7200265056,MOC,0.160968050361,MOA,9,Ragged Point; Barbados,13.17,300.57
GLOMAP,273.075282574,TOA,143.723832934,TOC,0.273075282574,TOA,10,Ragged Point; Barbados,13.17,300.57
GLOMAP,154.182821512,MOA,81.1488534275,MOC,0.154182821512,MOA,10,Ragged Point; Barbados,13.17,300.57
GLOMAP,295.611023903,TOA,155.584749423,TOC,0.295611023903,TOA,11,Ragged Point; Barbados,13.17,300.57
GLOMAP,185.464218259,MOA,97.612746452,MOC,0.185464218259,MOA,11,Ragged Point; Barbados,13.17,300.57
GLOMAP,298.332899809,TOA,157.017315689,TOC,0.298332899809,TOA,12,Ragged Point; Barbados,13.17,300.57
GLOMAP,190.193861723,MOA,100.102032486,MOC,0.190193861723,MOA,12,Ragged Point; Barbados,13.17,300.57
GLOMAP,482.331424952,TOA,253.858644711,TOC,0.482331424952,TOA,1,Falkland Islands,-51.75,300.0
GLOMAP,347.815364599,MOA,183.06071821,MOC,0.347815364599,MOA,1,Falkland Islands,-51.75,300.0
GLOMAP,344.518840313,TOA,181.325705428,TOC,0.344518840313,TOA,2,Falkland Islands,-51.75,300.0
GLOMAP,250.319987535,MOA,131.747361861,MOC,0.250319987535,MOA,2,Falkland Islands,-51.75,300.0
GLOMAP,227.373152971,TOA,119.670080511,TOC,0.227373152971,TOA,3,Falkland Islands,-51.75,300.0
GLOMAP,176.857382059,MOA,93.0828326627,MOC,0.176857382059,MOA,3,Falkland Islands,-51.75,300.0
GLOMAP,158.237591386,TOA,83.2829428347,TOC,0.158237591386,TOA,4,Falkland Islands,-51.75,300.0
GLOMAP,134.675219655,MOA,70.8816945553,MOC,0.134675219655,MOA,4,Falkland Islands,-51.75,300.0
GLOMAP,113.499239087,TOA,59.7364416248,TOC,0.113499239087,TOA,5,Falkland Islands,-51.75,300.0
GLOMAP,101.04251653,MOA,53.1802718577,MOC,0.10104251653,MOA,5,Falkland Islands,-51.75,300.0
GLOMAP,83.5441052914,TOA,43.9705817323,TOC,0.0835441052914,TOA,6,Falkland Islands,-51.75,300.0
GLOMAP,63.954025507,MOA,33.6600134247,MOC,0.063954025507,MOA,6,Falkland Islands,-51.75,300.0
GLOMAP,81.821911037,TOA,43.0641637037,TOC,0.081821911037,TOA,7,Falkland Islands,-51.75,300.0
GLOMAP,65.2984082699,MOA,34.3675832999,MOC,0.0652984082699,MOA,7,Falkland Islands,-51.75,300.0
GLOMAP,105.055987835,TOA,55.2926251763,TOC,0.105055987835,TOA,8,Falkland Islands,-51.75,300.0
GLOMAP,95.3802391887,MOA,50.2001258888,MOC,0.0953802391887,MOA,8,Falkland Islands,-51.75,300.0
GLOMAP,104.813866317,TOA,55.1651927986,TOC,0.104813866317,TOA,9,Falkland Islands,-51.75,300.0
GLOMAP,94.0177217126,MOA,49.4830114277,MOC,0.0940177217126,MOA,9,Falkland Islands,-51.75,300.0
GLOMAP,266.23249054,TOA,140.122363442,TOC,0.26623249054,TOA,10,Falkland Islands,-51.75,300.0
GLOMAP,241.072565317,MOA,126.880297535,MOC,0.241072565317,MOA,10,Falkland Islands,-51.75,300.0
GLOMAP,349.665760994,TOA,184.034611049,TOC,0.349665760994,TOA,11,Falkland Islands,-51.75,300.0
GLOMAP,308.298200369,MOA,162.26221072,MOC,0.308298200369,MOA,11,Falkland Islands,-51.75,300.0
GLOMAP,455.629438162,TOA,239.804967454,TOC,0.455629438162,TOA,12,Falkland Islands,-51.75,300.0
GLOMAP,357.771158218,MOA,188.300609589,MOC,0.357771158218,MOA,12,Falkland Islands,-51.75,300.0
GLOMAP,758.658885956,TOA,399.294150503,TOC,0.758658885956,TOA,1,"Cape Point, South Africa",-34.35,18.48
GLOMAP,146.438375115,MOA,77.0728290081,MOC,0.146438375115,MOA,1,"Cape Point, South Africa",-34.35,18.48
GLOMAP,899.622023106,TOA,473.485275319,TOC,0.899622023106,TOA,2,"Cape Point, South Africa",-34.35,18.48
GLOMAP,190.923765302,MOA,100.486192264,MOC,0.190923765302,MOA,2,"Cape Point, South Africa",-34.35,18.48
GLOMAP,789.901137352,TOA,415.737440712,TOC,0.789901137352,TOA,3,"Cape Point, South Africa",-34.35,18.48
GLOMAP,171.663373709,MOA,90.3491440572,MOC,0.171663373709,MOA,3,"Cape Point, South Africa",-34.35,18.48
GLOMAP,580.934524536,TOA,305.755012914,TOC,0.580934524536,TOA,4,"Cape Point, South Africa",-34.35,18.48
GLOMAP,141.0305053,MOA,74.2265817366,MOC,0.1410305053,MOA,4,"Cape Point, South Africa",-34.35,18.48
GLOMAP,434.086203575,TOA,228.466422934,TOC,0.434086203575,TOA,5,"Cape Point, South Africa",-34.35,18.48
GLOMAP,144.73465085,MOA,76.1761320265,MOC,0.14473465085,MOA,5,"Cape Point, South Africa",-34.35,18.48
GLOMAP,299.864500761,TOA,157.823421453,TOC,0.299864500761,TOA,6,"Cape Point, South Africa",-34.35,18.48
GLOMAP,110.29125005,MOA,58.0480263421,MOC,0.11029125005,MOA,6,"Cape Point, South Africa",-34.35,18.48
GLOMAP,395.346075296,TOA,208.076881735,TOC,0.395346075296,TOA,7,"Cape Point, South Africa",-34.35,18.48
GLOMAP,110.400594771,MOA,58.1055761952,MOC,0.110400594771,MOA,7,"Cape Point, South Africa",-34.35,18.48
GLOMAP,798.077940941,TOA,420.041021548,TOC,0.798077940941,TOA,8,"Cape Point, South Africa",-34.35,18.48
GLOMAP,93.0960848927,MOA,48.9979394172,MOC,0.0930960848927,MOA,8,"Cape Point, South Africa",-34.35,18.48
GLOMAP,717.679142952,TOA,377.725864712,TOC,0.717679142952,TOA,9,"Cape Point, South Africa",-34.35,18.48
GLOMAP,119.316063821,MOA,62.797928327,MOC,0.119316063821,MOA,9,"Cape Point, South Africa",-34.35,18.48
GLOMAP,404.082030058,TOA,212.674752662,TOC,0.404082030058,TOA,10,"Cape Point, South Africa",-34.35,18.48
GLOMAP,129.74318862,MOA,68.2858887472,MOC,0.12974318862,MOA,10,"Cape Point, South Africa",-34.35,18.48
GLOMAP,461.187452078,TOA,242.730237936,TOC,0.461187452078,TOA,11,"Cape Point, South Africa",-34.35,18.48
GLOMAP,114.229589701,MOA,60.1208366846,MOC,0.114229589701,MOA,11,"Cape Point, South Africa",-34.35,18.48
