
	BEGIN	END	AVG_CL	AVG_NO3	AVG_SO4	AVG_NA	AVG_SEASALT	AVG_NSSSO4	AVG_MSA	AVG_ASH	AVG_DUST	AVG_NH4
	3-28-1992	4-3-1992	7.981	0.255	1.320	4.554	14.809	0.173	#N/A	#N/A	#N/A	0.0574
	4-3-1992	4-10-1992	4.989	0.260	0.979	2.891	9.401	0.252	#N/A	#N/A	#N/A	0.0671
	4-10-1992	4-17-1992	3.764	0.677	1.089	2.257	7.340	0.521	#N/A	#N/A	#N/A	0.1502
	4-17-1992	4-24-1992	4.942	0.381	1.137	2.845	9.251	0.421	#N/A	#N/A	#N/A	0.0727
	4-24-1992	5-1-1992	4.780	0.550	1.271	2.768	9.002	0.574	#N/A	#N/A	#N/A	0.1772
	5-1-1992	5-10-1992	3.861	0.293	0.910	2.225	7.235	0.350	#N/A	#N/A	#N/A	0.0544
	5-10-1992	5-15-1992	4.677	0.325	0.917	2.657	8.640	0.249	#N/A	#N/A	#N/A	0.0538
	5-15-1992	5-22-1992	4.418	0.201	0.711	2.563	8.336	0.065	#N/A	#N/A	#N/A	0.0323
	5-22-1992	5-29-1992	3.289	0.322	0.709	1.919	6.239	0.227	#N/A	#N/A	#N/A	0.0463
	5-29-1992	6-5-1992	1.881	0.254	0.543	1.351	4.392	0.203	#N/A	#N/A	#N/A	0.0483
	6-5-1992	6-12-1992	2.181	0.297	0.636	1.513	4.921	0.255	#N/A	#N/A	#N/A	0.0839
	6-12-1992	6-19-1992	7.046	0.122	1.015	3.845	12.504	0.048	#N/A	#N/A	#N/A	0.0195
	6-19-1992	6-26-1992	2.473	0.285	0.731	1.383	4.499	0.383	#N/A	#N/A	#N/A	0.0576
	6-26-1992	7-3-1992	2.879	0.294	0.712	1.630	5.301	0.302	#N/A	#N/A	#N/A	0.0480
	7-3-1992	7-10-1992	6.636	0.363	1.197	3.716	12.085	0.261	#N/A	#N/A	#N/A	0.0527
	7-10-1992	7-17-1992	1.263	0.240	0.483	0.875	2.845	0.263	#N/A	#N/A	#N/A	0.0475
	7-17-1992	7-24-1992	2.399	0.287	0.673	1.759	5.720	0.230	#N/A	#N/A	#N/A	0.0552
	7-24-1992	7-31-1992	6.715	0.208	1.079	3.876	12.605	0.103	#N/A	#N/A	#N/A	0.0293
	7-31-1992	8-7-1992	4.513	0.251	0.756	2.631	8.557	0.093	#N/A	#N/A	#N/A	0.0334
	8-7-1992	8-14-1992	7.282	0.184	1.178	3.992	12.981	0.173	#N/A	#N/A	#N/A	0.0338
	8-14-1992	8-21-1992	4.320	0.261	0.759	2.553	8.303	0.116	#N/A	#N/A	#N/A	0.0406
	8-21-1992	8-28-1992	5.310	0.201	0.922	2.996	9.743	0.168	#N/A	#N/A	#N/A	0.0302
	8-28-1992	9-4-1992	4.048	0.333	0.828	2.210	7.187	0.271	#N/A	#N/A	#N/A	0.0706
	9-4-1992	9-11-1992	3.089	0.269	0.685	1.819	5.917	0.228	#N/A	#N/A	#N/A	0.0465
	9-11-1992	9-18-1992	2.840	0.256	0.769	1.576	5.125	0.372	#N/A	#N/A	#N/A	0.0525
	9-18-1992	9-25-1992	3.695	0.137	0.682	2.131	6.929	0.145	#N/A	#N/A	#N/A	0.0337
	9-25-1992	10-2-1992	3.606	0.257	0.781	2.038	6.626	0.268	#N/A	#N/A	#N/A	0.0546
	10-2-1992	10-9-1992	4.000	0.269	0.976	2.338	7.602	0.387	#N/A	#N/A	#N/A	0.1091
	10-9-1992	10-16-1992	3.664	0.224	0.909	2.153	7.000	0.367	#N/A	#N/A	#N/A	0.0859
	10-16-1992	10-23-1992	1.865	0.231	0.695	1.439	4.679	0.332	#N/A	#N/A	#N/A	0.1499
	10-23-1992	10-30-1992	3.564	0.197	0.797	2.063	6.710	0.278	#N/A	#N/A	#N/A	0.0698
	10-30-1992	11-6-1992	2.967	0.255	1.136	1.791	5.824	0.685	#N/A	#N/A	#N/A	0.1707
	11-6-1992	11-13-1992	1.854	0.355	1.232	1.541	5.012	0.844	#N/A	#N/A	#N/A	0.2713
	11-13-1992	11-21-1992	2.541	0.179	0.864	1.505	4.896	0.485	#N/A	#N/A	#N/A	0.1413
	11-21-1992	11-27-1992	2.398	0.209	0.867	1.737	5.649	0.430	#N/A	#N/A	#N/A	0.1390
	11-27-1992	12-4-1992	2.200	0.386	1.126	1.666	5.418	0.706	#N/A	#N/A	#N/A	0.1993
	12-4-1992	12-11-1992	2.728	0.323	0.749	1.594	5.184	0.348	#N/A	#N/A	#N/A	0.0973
	12-11-1992	12-18-1992	6.690	0.313	1.366	3.756	12.215	0.421	#N/A	#N/A	#N/A	0.1082
	12-18-1992	12-26-1992	2.413	0.170	0.717	1.408	4.580	0.362	#N/A	#N/A	#N/A	0.0737
	12-26-1992	1-1-1993	2.925	0.167	0.949	1.794	5.833	0.498	#N/A	#N/A	#N/A	0.1074
	1-1-1993	1-8-1993	3.227	0.166	0.984	1.959	6.372	0.491	#N/A	#N/A	#N/A	0.1223
	1-8-1993	1-15-1993	6.304	0.186	1.410	3.695	12.016	0.480	#N/A	#N/A	#N/A	0.0945
	1-15-1993	1-22-1993	7.202	0.282	1.781	4.273	13.895	0.706	#N/A	#N/A	#N/A	0.1347
	1-22-1993	1-29-1993	7.924	0.280	1.730	4.468	14.530	0.605	#N/A	#N/A	#N/A	0.0896
	1-29-1993	2-5-1993	5.122	0.133	1.126	3.522	11.453	0.240	#N/A	#N/A	#N/A	0.0860
	2-5-1993	2-12-1993	2.585	0.374	1.021	1.867	6.073	0.551	#N/A	#N/A	#N/A	0.1425
	2-12-1993	2-19-1993	2.669	0.333	0.994	1.856	6.035	0.527	#N/A	#N/A	#N/A	0.1355
	2-19-1993	3-1-1993	1.022	0.344	0.760	0.964	3.136	0.518	#N/A	#N/A	#N/A	0.1508
	3-1-1993	3-5-1993	0.640	0.419	0.904	0.647	2.104	0.741	#N/A	#N/A	#N/A	0.2546
	3-5-1993	3-12-1993	4.583	0.588	1.273	2.992	9.731	0.520	#N/A	#N/A	#N/A	0.1399
	3-12-1993	3-19-1993	3.066	0.389	1.102	2.101	6.834	0.573	#N/A	#N/A	#N/A	0.1663
	3-19-1993	3-26-1993	4.879	0.365	1.168	3.006	9.776	0.411	#N/A	#N/A	#N/A	0.0965
	3-26-1993	4-2-1993	3.772	0.281	0.857	2.393	7.783	0.255	#N/A	#N/A	#N/A	0.0530
	4-2-1993	4-8-1993	2.403	0.307	0.907	1.918	6.238	0.424	#N/A	#N/A	#N/A	0.1555
	4-8-1993	4-16-1993	5.220	0.231	1.165	3.261	10.605	0.344	#N/A	#N/A	#N/A	0.0784
	4-16-1993	4-23-1993	3.606	0.340	0.898	2.268	7.376	0.328	#N/A	#N/A	#N/A	0.0620
	4-23-1993	4-30-1993	1.475	0.308	0.674	1.212	3.942	0.369	#N/A	#N/A	#N/A	0.0915
	4-30-1993	5-7-1993	3.466	0.210	0.893	2.163	7.034	0.349	#N/A	#N/A	#N/A	0.0745
	5-7-1993	5-14-1993	4.429	0.474	1.073	2.835	9.220	0.360	#N/A	#N/A	#N/A	0.0816
	5-14-1993	5-21-1993	2.459	0.263	0.626	1.533	4.986	0.240	#N/A	#N/A	#N/A	0.0439
	5-21-1993	5-28-1993	2.103	0.282	0.657	1.738	5.651	0.220	#N/A	#N/A	#N/A	0.0645
	5-28-1993	6-4-1993	2.798	0.411	0.873	1.786	5.808	0.423	#N/A	#N/A	#N/A	0.1039
	6-4-1993	6-11-1993	4.151	0.196	0.867	2.548	8.287	0.225	#N/A	#N/A	#N/A	0.0530
	6-11-1993	6-18-1993	4.828	0.237	0.943	3.038	9.880	0.178	#N/A	#N/A	#N/A	0.0531
	6-18-1993	6-25-1993	5.171	0.213	0.946	3.036	9.874	0.182	#N/A	#N/A	#N/A	0.0485
	6-25-1993	7-6-1993	2.806	0.342	0.785	1.823	5.927	0.326	#N/A	#N/A	#N/A	0.0889
	7-6-1993	7-9-1993	1.587	0.208	0.640	1.208	3.930	0.336	#N/A	#N/A	#N/A	0.1004
	7-9-1993	7-16-1993	1.197	0.480	0.686	1.017	3.307	0.430	#N/A	#N/A	#N/A	0.1396
	7-16-1993	7-23-1993	1.008	0.299	0.721	0.911	2.964	0.492	#N/A	#N/A	#N/A	0.1767
	7-23-1993	7-30-1993	4.861	0.528	1.283	2.860	9.299	0.563	#N/A	#N/A	#N/A	0.1938
	7-30-1993	8-6-1993	1.681	0.315	0.609	1.246	4.053	0.295	#N/A	#N/A	#N/A	0.0719
	8-6-1993	8-13-1993	0.788	0.326	0.520	0.624	2.028	0.363	#N/A	#N/A	#N/A	0.0772
	8-13-1993	8-20-1993	1.658	0.167	0.560	1.310	4.262	0.230	#N/A	#N/A	#N/A	0.0433
	8-20-1993	8-23-1993	4.589	0.237	0.878	3.537	11.502	-0.013	#N/A	#N/A	#N/A	0.0439
	8-23-1993	8-27-1993	3.847	0.288	0.954	3.023	9.832	0.193	#N/A	#N/A	#N/A	0.0808
	8-27-1993	9-6-1993	7.938	0.154	1.253	5.158	16.773	-0.046	#N/A	#N/A	#N/A	0.0356
	9-6-1993	9-10-1993	4.086	0.105	0.892	2.921	9.499	0.157	#N/A	#N/A	#N/A	0.0492
	9-10-1993	9-17-1993	3.133	0.109	0.544	2.174	7.069	-0.003	#N/A	#N/A	#N/A	0.0343
	9-17-1993	9-24-1993	16.363	0.252	2.472	9.909	32.223	-0.022	#N/A	#N/A	#N/A	0.0874
	9-24-1993	10-1-1993	10.875	0.348	1.750	6.847	22.265	0.027	#N/A	#N/A	#N/A	0.0745
	10-1-1993	10-8-1993	5.251	0.324	1.391	3.382	10.997	0.540	#N/A	#N/A	#N/A	0.2192
	10-8-1993	10-19-1993	6.762	0.179	1.127	4.224	13.738	0.064	#N/A	#N/A	#N/A	0.0490
	10-19-1993	10-28-1993	6.707	0.225	1.200	4.211	13.694	0.140	#N/A	#N/A	#N/A	0.0672
	10-28-1993	11-4-1993	9.964	0.226	2.026	6.140	19.967	0.481	#N/A	#N/A	#N/A	0.1979
	11-4-1993	11-10-1993	3.326	0.236	0.776	2.236	7.272	0.213	#N/A	#N/A	#N/A	0.0813
	11-11-1993	11-18-1993	11.297	0.302	1.768	6.900	22.438	0.031	#N/A	#N/A	#N/A	0.0846
	11-18-1993	11-24-1993	11.033	0.167	1.647	6.688	21.748	-0.036	#N/A	#N/A	#N/A	0.0552
	11-24-1993	12-2-1993	6.802	0.181	1.215	4.182	13.601	0.162	#N/A	#N/A	#N/A	0.0574
	12-2-1993	12-9-1993	10.650	0.188	1.625	6.884	22.386	-0.108	#N/A	#N/A	#N/A	0.0615
	12-9-1993	12-15-1993	7.191	0.199	1.481	4.562	14.836	0.333	#N/A	#N/A	#N/A	0.1764
	12-15-1993	12-22-1993	2.811	0.103	0.837	1.852	6.024	0.370	#N/A	#N/A	#N/A	0.1492
	12-22-1993	12-30-1993	4.963	0.221	1.205	3.103	10.090	0.424	#N/A	#N/A	#N/A	0.1740
	12-30-1993	1-7-1994	4.853	0.190	1.287	3.096	10.068	0.508	#N/A	#N/A	#N/A	0.1802
	1-7-1994	1-12-1994	4.245	0.129	1.188	2.796	9.093	0.485	#N/A	#N/A	#N/A	0.1908
	1-12-1994	1-20-1994	5.489	0.295	1.223	3.369	10.956	0.375	#N/A	#N/A	#N/A	0.1505
	1-20-1994	1-27-1994	6.444	0.204	1.544	4.182	13.599	0.491	#N/A	#N/A	#N/A	0.1543
	1-27-1994	2-2-1994	12.410	0.206	2.008	7.851	25.530	0.032	#N/A	#N/A	#N/A	0.1341
	2-2-1994	2-9-1994	9.745	0.363	1.665	6.066	19.726	0.138	#N/A	#N/A	#N/A	0.1417
	2-9-1994	2-16-1994	5.092	0.331	1.311	3.404	11.071	0.454	#N/A	#N/A	#N/A	0.1861
	2-16-1994	2-24-1994	2.473	0.350	0.874	1.764	5.738	0.430	#N/A	#N/A	#N/A	0.1501
	2-24-1994	3-2-1994	3.016	0.430	1.194	2.131	6.932	0.658	#N/A	#N/A	#N/A	0.2181
	3-2-1994	3-10-1994	14.007	0.228	2.295	8.399	27.315	0.181	#N/A	#N/A	#N/A	0.0814
	3-10-1994	3-25-1994	8.572	0.227	1.344	5.238	17.035	0.025	#N/A	#N/A	#N/A	0.0602
	3-25-1994	3-30-1994	24.333	0.542	3.694	14.789	48.094	#N/A	#N/A	#N/A	#N/A	0.1497
	3-30-1994	4-6-1994	10.761	0.465	1.924	6.891	22.409	0.190	#N/A	#N/A	#N/A	0.1323
	4-6-1994	4-13-1994	2.678	0.555	0.896	1.990	6.472	0.395	#N/A	#N/A	#N/A	0.1462
	4-13-1994	4-19-1994	11.385	0.241	1.803	7.105	23.106	0.014	#N/A	#N/A	#N/A	0.0994
	4-19-1994	4-28-1994	8.615	0.255	1.254	5.502	17.891	-0.131	#N/A	#N/A	#N/A	0.0583
	4-28-1994	5-4-1994	2.849	0.656	1.221	2.173	7.067	0.674	#N/A	#N/A	#N/A	0.2209
	5-4-1994	5-10-1994	5.757	0.452	1.251	3.681	11.970	0.325	#N/A	#N/A	#N/A	0.1649
	5-10-1994	5-19-1994	12.251	0.146	1.710	7.495	24.374	-0.176	#N/A	#N/A	#N/A	0.0394
	5-19-1994	5-27-1994	5.772	0.321	1.102	3.762	12.234	0.155	#N/A	#N/A	#N/A	0.1021
	5-27-1994	6-2-1994	11.289	0.113	1.635	6.801	22.116	-0.077	#N/A	#N/A	#N/A	0.0361
	6-2-1994	6-9-1994	8.979	0.229	1.364	5.390	17.530	0.008	#N/A	#N/A	#N/A	0.0475
	6-9-1994	6-15-1994	7.385	0.155	1.114	4.474	14.548	-0.012	#N/A	#N/A	#N/A	0.0418
	6-15-1994	6-22-1994	1.588	0.075	0.341	1.199	3.898	0.039	#N/A	#N/A	#N/A	0.0283
	6-22-1994	7-1-1994	7.877	0.138	1.120	4.632	15.063	-0.046	#N/A	#N/A	#N/A	0.0280
	7-1-1994	7-6-1994	12.433	0.156	1.961	7.540	24.519	0.063	#N/A	#N/A	#N/A	0.0609
	7-6-1994	7-13-1994	12.822	0.140	1.718	7.714	25.085	-0.223	#N/A	#N/A	#N/A	0.0316
	7-13-1994	7-20-1994	3.234	0.175	0.610	2.073	6.741	0.088	#N/A	#N/A	#N/A	0.0503
	7-20-1994	7-27-1994	3.658	0.076	0.590	2.161	7.026	0.046	#N/A	#N/A	#N/A	0.0257
	7-27-1994	8-8-1994	2.757	0.180	0.543	1.690	5.494	0.118	#N/A	#N/A	#N/A	0.0482
	8-8-1994	8-15-1994	6.841	0.086	0.920	4.049	13.168	-0.099	#N/A	#N/A	#N/A	0.0246
	8-15-1994	8-24-1994	3.176	0.120	0.537	2.057	6.688	0.019	#N/A	#N/A	#N/A	0.0326
	8-24-1994	9-2-1994	5.157	0.290	0.961	3.289	10.697	0.133	#N/A	#N/A	#N/A	0.0752
	9-2-1994	9-9-1994	6.943	0.239	1.083	4.282	13.924	0.005	#N/A	#N/A	#N/A	0.0577
	9-9-1994	9-15-1994	16.795	0.432	2.542	9.767	31.763	0.084	#N/A	#N/A	#N/A	0.1224
	9-15-1994	9-21-1994	3.353	0.331	1.206	2.268	7.376	0.636	#N/A	#N/A	#N/A	0.1827
	9-21-1994	9-29-1994	9.047	0.278	1.301	5.708	18.564	-0.136	#N/A	#N/A	#N/A	0.0568
	9-29-1994	10-4-1994	15.248	0.181	2.140	9.314	30.289	-0.204	#N/A	#N/A	#N/A	0.0511
	10-4-1994	10-13-1994	6.623	0.394	1.231	4.168	13.553	0.182	#N/A	#N/A	#N/A	0.0940
	10-13-1994	10-20-1994	13.149	0.144	1.738	8.155	26.521	-0.315	#N/A	#N/A	#N/A	0.0357
	10-20-1994	10-27-1994	6.527	0.360	1.317	4.203	13.668	0.259	#N/A	#N/A	#N/A	0.1011
	10-27-1994	11-4-1994	4.575	0.481	1.224	3.036	9.872	0.460	#N/A	#N/A	#N/A	0.1577
	11-4-1994	11-9-1994	2.479	0.119	1.165	2.013	6.547	0.658	#N/A	#N/A	#N/A	0.2210
	11-9-1994	11-17-1994	5.470	0.108	0.983	3.189	10.369	0.180	#N/A	#N/A	#N/A	0.0796
	11-17-1994	11-24-1994	9.758	0.098	1.295	5.751	18.704	-0.153	#N/A	#N/A	#N/A	0.0494
	11-24-1994	11-29-1994	6.826	0.194	1.102	3.971	12.914	0.103	#N/A	#N/A	#N/A	0.0894
	11-29-1994	12-7-1994	8.759	0.293	1.559	5.198	16.903	0.251	#N/A	#N/A	#N/A	0.1271
	12-7-1994	12-21-1994	6.321	0.338	1.533	3.895	12.666	0.553	#N/A	#N/A	#N/A	0.1637
	12-21-1994	1-1-1995	10.131	0.247	1.627	5.902	19.192	0.142	#N/A	#N/A	#N/A	0.0951
	1-1-1995	1-10-1995	3.408	0.052	0.749	2.128	6.920	0.214	#N/A	#N/A	#N/A	0.0755
	1-10-1995	1-17-1995	2.718	0.341	0.856	1.800	5.853	0.403	#N/A	#N/A	#N/A	0.1555
	1-17-1995	1-27-1995	3.760	0.382	1.209	2.220	7.219	0.650	#N/A	#N/A	#N/A	0.1775
	1-27-1995	2-1-1995	18.299	0.573	2.830	10.734	34.908	#N/A	#N/A	#N/A	#N/A	0.1541
	2-1-1995	2-9-1995	4.891	0.314	1.007	2.922	9.503	0.272	#N/A	#N/A	#N/A	0.1073
	2-9-1995	2-28-1995	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
	2-28-1995	3-9-1995	5.397	0.237	1.060	3.306	10.753	0.228	#N/A	#N/A	#N/A	0.0633
	3-9-1995	3-17-1995	15.767	0.697	3.168	9.001	29.271	0.903	#N/A	#N/A	#N/A	0.1068
	3-17-1995	3-28-1995	6.505	0.207	1.079	3.858	12.546	0.108	#N/A	#N/A	#N/A	0.1839
	3-28-1995	4-4-1995	3.100	0.295	0.739	1.972	6.413	0.242	#N/A	#N/A	#N/A	0.1262
	4-4-1995	4-12-1995	4.165	0.289	0.822	2.349	7.639	0.231	#N/A	#N/A	#N/A	0.0808
	4-12-1995	4-20-1995	9.277	0.434	1.699	5.301	17.237	0.365	#N/A	#N/A	#N/A	0.1291
	4-20-1995	4-27-1995	3.192	0.400	0.963	2.017	6.560	0.455	#N/A	#N/A	#N/A	0.1646
	4-27-1995	5-4-1995	9.168	0.199	1.412	4.938	16.060	0.169	#N/A	#N/A	#N/A	0.0644
	5-4-1995	5-10-1995	9.490	0.153	1.475	5.182	16.850	0.171	#N/A	#N/A	#N/A	0.0542
	5-10-1995	5-18-1995	4.491	0.316	0.890	2.623	8.529	0.230	#N/A	#N/A	#N/A	0.0849
	5-18-1995	5-23-1995	14.706	0.476	2.217	8.202	26.672	0.153	#N/A	#N/A	#N/A	0.1177
	5-23-1995	5-29-1995	3.935	0.251	0.859	2.376	7.728	0.261	#N/A	#N/A	#N/A	0.0842
	5-29-1995	6-14-1995	13.360	0.249	1.865	6.971	22.671	0.110	#N/A	#N/A	#N/A	0.0479
	6-14-1995	6-20-1995	8.951	0.094	1.273	5.263	17.115	-0.052	#N/A	#N/A	#N/A	0.0330
	6-20-1995	7-4-1995	9.037	0.209	1.222	4.892	15.909	-0.009	#N/A	#N/A	#N/A	0.0302
	7-4-1995	7-17-1995	5.904	0.140	0.846	3.409	11.087	-0.013	#N/A	#N/A	#N/A	0.0220
	7-17-1995	7-27-1995	8.257	0.118	1.136	4.671	15.191	-0.040	#N/A	#N/A	#N/A	0.0200
	7-27-1995	8-3-1995	15.901	0.256	2.260	9.346	30.394	-0.093	#N/A	#N/A	#N/A	0.0431
	8-3-1995	8-8-1995	10.898	0.190	1.541	6.363	20.692	-0.060	#N/A	#N/A	#N/A	0.0727
	8-8-1995	8-18-1995	7.884	0.218	1.106	4.729	15.379	-0.084	#N/A	#N/A	#N/A	0.0651
	8-18-1995	8-25-1995	5.662	0.110	0.813	3.387	11.013	-0.039	#N/A	#N/A	#N/A	0.0600
	8-25-1995	9-1-1995	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
	9-1-1995	9-7-1995	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
	9-7-1995	9-18-1995	9.077	0.194	1.339	5.353	17.409	-0.008	#N/A	#N/A	#N/A	0.0661
	9-18-1995	9-28-1995	4.756	0.173	0.859	2.888	9.391	0.132	#N/A	#N/A	#N/A	0.1033
	9-28-1995	10-10-1995	7.066	0.307	1.304	4.174	13.575	0.253	#N/A	#N/A	#N/A	0.1472
	10-10-1995	10-19-1995	10.705	0.180	1.522	6.178	20.092	-0.033	#N/A	#N/A	#N/A	0.0743
	10-19-1995	10-25-1995	9.823	0.317	1.509	5.816	18.914	0.045	#N/A	#N/A	#N/A	0.1309
	10-25-1995	11-1-1995	3.105	0.460	2.080	2.025	6.586	1.570	#N/A	#N/A	#N/A	0.4601
	11-1-1995	11-13-1995	7.986	0.250	1.329	4.653	15.131	0.158	#N/A	#N/A	#N/A	0.1119
	11-13-1995	11-16-1995	13.119	0.352	1.956	7.727	25.128	0.011	#N/A	#N/A	#N/A	0.1661
	11-16-1995	11-24-1995	8.744	0.317	1.628	5.226	16.995	0.313	#N/A	#N/A	#N/A	0.1389
	11-24-1995	12-1-1995	5.059	0.258	1.094	3.129	10.175	0.307	#N/A	#N/A	#N/A	0.1084
	12-1-1995	12-8-1995	1.898	0.232	1.776	1.417	4.607	1.420	#N/A	#N/A	#N/A	0.4225
	12-8-1995	12-18-1995	5.763	0.292	1.571	3.504	11.394	0.689	#N/A	#N/A	#N/A	0.2235
	12-18-1995	1-3-1996	5.838	0.233	1.267	3.736	12.149	0.327	#N/A	#N/A	#N/A	0.1427
	1-3-1996	1-12-1996	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
	1-12-1996	1-18-1996	4.516	0.211	1.353	3.967	12.902	0.354	#N/A	#N/A	#N/A	0.2631
	1-18-1996	1-24-1996	4.398	0.348	1.278	2.899	9.427	0.549	#N/A	#N/A	#N/A	0.2248
	1-24-1996	1-31-1996	11.516	0.133	1.993	6.962	22.640	0.240	#N/A	#N/A	#N/A	0.1298
	1-31-1996	2-7-1996	3.636	0.367	1.160	2.480	8.065	0.536	#N/A	#N/A	#N/A	0.1988
	2-7-1996	2-15-1996	6.392	0.290	1.441	3.980	12.943	0.439	#N/A	#N/A	#N/A	0.1854
	2-15-1996	2-23-1996	8.633	0.238	1.544	5.337	17.356	0.201	#N/A	#N/A	#N/A	0.1313
	2-23-1996	3-1-1996	12.738	0.495	2.076	8.038	26.139	0.053	#N/A	#N/A	#N/A	0.1588
	3-1-1996	3-6-1996	10.159	0.183	1.816	6.133	19.943	0.273	#N/A	#N/A	#N/A	0.1689
	3-6-1996	3-13-1996	10.850	0.307	1.855	6.449	20.973	0.232	#N/A	#N/A	#N/A	0.1411
	3-13-1996	3-22-1996	4.892	0.150	0.845	2.976	9.678	0.096	#N/A	#N/A	#N/A	0.0784
	3-22-1996	4-1-1996	14.289	0.641	2.348	8.555	27.820	0.195	#N/A	#N/A	#N/A	0.1572
	4-1-1996	4-12-1996	5.081	0.188	0.876	3.202	10.412	0.070	#N/A	#N/A	#N/A	0.0821
	4-12-1996	4-19-1996	5.414	0.516	1.163	3.336	10.850	0.323	#N/A	#N/A	#N/A	0.1682
	4-19-1996	5-3-1996	7.471	0.301	1.374	4.025	13.090	0.360	#N/A	#N/A	#N/A	0.0875
	5-3-1996	5-10-1996	7.989	0.238	1.325	4.344	14.127	0.231	#N/A	#N/A	#N/A	0.0724
	5-10-1996	5-17-1996	8.179	0.203	1.266	4.432	14.412	0.150	#N/A	#N/A	#N/A	0.0377
	5-17-1996	5-23-1996	3.683	0.354	0.917	2.137	6.951	0.379	#N/A	#N/A	#N/A	0.1536
	5-23-1996	5-30-1996	8.141	0.117	1.202	4.405	14.325	0.094	#N/A	#N/A	#N/A	0.0402
	5-30-1996	6-21-1996	8.906	0.208	1.242	4.858	15.798	0.020	#N/A	#N/A	#N/A	0.0497
	6-21-1996	7-9-1996	3.494	0.059	0.599	2.029	6.597	0.088	#N/A	#N/A	#N/A	0.0272
	7-9-1996	7-19-1996	8.192	0.213	1.499	4.423	14.382	0.386	#N/A	#N/A	#N/A	0.0887
	7-19-1996	7-26-1996	5.937	0.195	0.946	3.082	10.023	0.170	#N/A	#N/A	#N/A	0.1527
	7-26-1996	8-7-1996	9.286	0.202	1.400	5.099	16.583	0.117	#N/A	#N/A	#N/A	0.0658
	8-7-1996	8-15-1996	9.304	0.268	1.479	5.064	16.467	0.205	#N/A	#N/A	#N/A	0.0762
	8-15-1996	8-23-1996	7.888	0.154	1.273	4.295	13.968	0.192	#N/A	#N/A	#N/A	0.0670
	8-23-1996	8-30-1996	1.719	0.094	0.369	1.105	3.594	0.091	#N/A	#N/A	#N/A	0.0369
	8-30-1996	9-5-1996	7.092	0.268	1.235	3.711	12.068	0.300	#N/A	#N/A	#N/A	0.0729
	9-5-1996	9-18-1996	2.962	0.192	0.698	1.727	5.615	0.264	#N/A	#N/A	#N/A	0.0775
	9-18-1996	10-11-1996	4.287	0.323	1.113	2.397	7.795	0.509	#N/A	#N/A	#N/A	0.0921
	10-11-1996	10-21-1996	5.481	0.181	1.126	3.100	10.081	0.346	#N/A	#N/A	#N/A	0.1054
	10-21-1996	10-29-1996	5.942	0.291	1.240	3.244	10.549	0.423	#N/A	#N/A	#N/A	0.1129
	10-29-1996	11-5-1996	7.253	0.165	1.285	3.914	12.728	0.299	#N/A	#N/A	#N/A	0.0818
